Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
1160,169,115,,,,,Torvmyrvegen 31,5574,5574,H0101,,Småhus,2018,B,Red,2020-01-31T18:40:43.0000000,Simple,A2020-1093258,127.98,,Tre,False,
1833,87,40,,,,11999247,Hasselboms vei 5,8630,STORFORSHEI,H0101,,Småhus,1976,F,Yellow,2020-01-31T18:25:49.0000000,Simple,A2020-1093257,304.69,,Tre,False,
1507,475,400,10,,,300239714,Vollane 59,6280,SØVIK,H0201,,Småhus,2013,B,Orange,2020-01-31T18:25:13.0000000,Simple,A2020-1093256,124.38,,Tre,False,
3005,80,890,,,,,Revetråkket 23,3033,Drammen,H0101,,Småhus,1981,E,Yellow,2020-01-31T18:17:15.0000000,Simple,A2020-1093254,233.76,,Tre,False,
3025,51,188,10,,,300285189,Bondistranda 27,1386,ASKER,H0302,,Boligblokker,2014,B,Red,2020-01-31T18:14:37.0000000,Simple,A2020-1093253,107.25,,Betong,False,
1577,20,145,,,,179720973,Bakkevegen 9 C,6103,VOLDA,H0101,,Småhus,1972,G,Orange,2020-01-31T18:10:06.0000000,Simple,A2020-1093252,311.57,,Tre,False,
5001,104,1779,,,,182763209,Kvitsteinvegen 54 A,7027,TRONDHEIM,H0101,,Småhus,1989,D,Yellow,2020-01-31T17:55:10.0000000,Simple,A2020-1093250,187.89,,Tre,False,
3401,49,49,,,,30295,Ole Bogers veg 19,2214,KONGSVINGER,H0101,,Småhus,1974,F,Yellow,2020-01-31T17:47:55.0000000,Simple,A2020-1093249,332.52,,Tre,False,
5014,28,139,,,,,Åkervikhauan 24,7270,Dyrvik,H0101,,Småhus,2019,B,Orange,2020-01-31T17:46:53.0000000,Simple,A2020-1093248,126.64,,Tre,False,
1838,21,138,,,,300605641,Skauvolløya 71,8140,INNDYR,H0101,,Småhus,2017,C,Orange,2020-01-31T17:44:08.0000000,Simple,A2020-1093247,166.16,,Tre,False,
0301,234,108,65,,,,Sørengkaia 106,0194,Oslo,H0302,,Boligblokker,2015,D,Green,2020-01-31T17:42:29.0000000,Simple,A2020-1093246,147.22,,Betong,False,
1804,55,88,10,,,19565718,Støverveien 25 B,8030,BODØ,H0201,,Småhus,2002,D,Red,2020-01-31T17:36:41.0000000,Simple,A2020-1093245,197.67,,Tre,False,
1101,47,974,2,,,300018803,Reinsdyrveien 24 B,4373,EGERSUND,H0101,,Småhus,2010,B,Red,2020-01-31T17:33:44.0000000,Simple,A2020-1093244,133.69,,Tre,False,
1103,39,563,,,,4435826,Byggstien 72,4042,HAFRSFJORD,H0101,,Småhus,1980,E,Yellow,2020-01-31T17:31:13.0000000,Simple,A2020-1093243,252.44,,Tre,False,
0301,28,830,46,,,80805837,Myrhaugen 29,0752,OSLO,H0201,,Boligblokker,1879,G,Red,2020-01-31T17:28:04.0000000,Simple,A2020-1093242,477.75,,Betong,False,
4601,160,679,,,,139803396,Kristofer Jansons vei 16,5089,BERGEN,H0101,933053857,Boligblokker,1955,G,Orange,2020-01-31T17:25:27.0000000,Simple,A2020-1093241,356.79,,Mur/tegl,False,
4204,430,120,,,,19522423,Ausvigheia 101,4641,SØGNE,H0101,,Småhus,2000,C,Yellow,2020-01-31T17:13:25.0000000,Simple,A2020-1093240,155.19,,Tre,False,
0301,31,407,,,,80984006,Gullkroken 26 A,0377,OSLO,H0101,,Småhus,1985,G,Orange,2020-01-31T17:00:30.0000000,Simple,A2020-1093237,317.25,,Betong,False,
5401,179,31,,,,11445160,Ersfjordvegen 33,9107,KVALØYA,,,Småhus,1988,D,Yellow,2020-01-31T16:50:27.0000000,Simple,A2020-1093234,173.57,,Tre,False,
1833,20,91,,,,12041179,Knut Jægers vei 27,8622,MO I RANA,H0101,,Småhus,1969,G,Yellow,2020-01-31T16:38:59.0000000,Simple,A2020-1093232,318.83,,Tre,False,
3023,25,318,,,,149421068,Reineveien 71,1454,FAGERSTRAND,H0101,,Småhus,1966,F,Yellow,2020-01-31T16:32:24.0000000,Simple,A2020-1093230,275.56,,Tre,False,
0301,212,50,14,,,80495587,Bygdøy allé 62 B,0265,OSLO,H0301,,Boligblokker,1898,G,Orange,2020-01-31T16:20:43.0000000,Simple,A2020-1093229,294.92,,Mur/tegl,False,
3031,3,552,,,,,Woldbakken 11,1481,Hagan,H0101,,Småhus,2000,D,Orange,2020-01-31T16:17:44.0000000,Simple,A2020-1093228,158.77,,Tre,False,
4601,161,242,,,,139243323,Sollien 60 A,5096,BERGEN,H0101,,Småhus,1954,G,Yellow,2020-01-31T16:17:27.0000000,Simple,A2020-1093227,317.89,,Betong,False,
3403,1,4321,,,,,Karlsvognen 75,2315,Hamar,H0101,,Småhus,1973,F,Orange,2020-01-31T16:16:54.0000000,Simple,A2020-1093226,267.85,,Tre,False,
3403,1,1623,1,,,13767955,Steenbergs gate 61,2321,HAMAR,H0101,,Småhus,1953,F,Yellow,2020-01-31T16:16:25.0000000,Simple,A2020-1093225,397.63,,Tre,False,
1108,33,1005,,,19,,sørhaugveien 3,4336,sandnes,h0101,913303687,Boligblokker,2014,D,Red,2020-01-31T16:15:37.0000000,Simple,A2020-1093224,144.04,,Mur/tegl,False,
4601,156,105,,,,139729315,Frydenbølien 16,5056,BERGEN,U0104,953715279,Boligblokker,1979,F,Red,2020-01-31T16:00:17.0000000,Simple,A2020-1093222,253.84,,Betong,False,
3806,200,194,,,2088,,Brattsbergvegen 9,3912,Porsgrunn,H0101,948719266,Boligblokker,1954,G,Orange,2020-01-31T15:55:26.0000000,Simple,A2020-1093221,308.82,,Mur/tegl,False,
3036,27,241,,,35,,Gullbekken 17,2030,Nannestad,H0101,,Småhus,1986,F,Orange,2020-01-31T15:54:33.0000000,Simple,A2020-1093220,281.7,,Tre,False,
3825,153,62,,,,166528445,Listaullii 13,3864,RAULAND,,,Småhus,1960,G,Orange,2020-01-31T15:47:08.0000000,Simple,A2020-1093219,524.92,,Tre,False,
3804,35,56,,,,,"Hunsrødlia 26 ",3241,Sandefjord,H0101,,Småhus,1985,G,Red,2020-01-31T15:41:48.0000000,Simple,A2020-1093217,344.9,,Tre,False,
3030,100,187,,,,150311136,Garveriveien 19,1925,BLAKER,H0101,,Småhus,1982,F,Orange,2020-01-31T15:38:30.0000000,Simple,A2020-1093215,290.03,,Tre,False,
5402,52,166,,,,12487118,Kleiva 10 A,9411,HARSTAD,H0101,954859053,Småhus,1968,G,Red,2020-01-31T15:33:50.0000000,Simple,A2020-1093212,338.16,,Tre,False,
0301,190,390,,,,,Skausnaret 11,1262,Oslo,H0101,,Småhus,1973,F,Red,2020-01-31T15:31:42.0000000,Simple,A2020-1093211,303.85,,Tre,False,
4612,40,552,2,,,300044661,Sveiåstunet 2 B,5550,SVEIO,H0101,,Småhus,2009,C,Yellow,2020-01-31T15:30:51.0000000,Simple,A2020-1093210,155.27,,Tre,False,
4202,83,32,3,,,300466092,Kjæråsen 108 A,4887,GRIMSTAD,H0102,,Boligblokker,2014,D,Red,2020-01-31T15:30:21.0000000,Simple,A2020-1093209,136.59,,Tre,False,
5037,3,190,,,,,Tors veg 18C,7602,Levanger,H0101,,Småhus,1976,F,Orange,2020-01-31T15:28:15.0000000,Simple,A2020-1093208,312.69,,Tre,False,
3813,106,226,,,,,Baneveien 8,3970,Langesund,H0101,,Småhus,1880,G,Orange,2020-01-31T15:20:22.0000000,Simple,A2020-1093207,661.72,,Tre,False,
3030,81,1513,2,,,6890946,Bjørnsons gate 32,2003,LILLESTRØM,H0102,,Boligblokker,1992,F,Red,2020-01-31T15:13:14.0000000,Simple,A2020-1093205,239.49,,Betong,False,
4613,4,193,,,,300101164,Hidlesneset 54,5437,FINNÅS,H0101,,Småhus,2009,C,Orange,2020-01-31T15:11:18.0000000,Simple,A2020-1093203,163.83,,Tre,False,
3006,8616,190,23,,,23469227,Lammers vei 45,3610,KONGSBERG,H0101,,Småhus,2010,B,Yellow,2020-01-31T15:10:32.0000000,Simple,A2020-1093202,125.24,,Tre,False,
3014,53,293,2,,,300530990,Ospeveien 3,1811,ASKIM,H0201,,Småhus,2016,B,Red,2020-01-31T15:10:08.0000000,Simple,A2020-1093201,113.95,,Tre,False,
3029,100,242,0,0,061,0,tulipanveien 36,1475,finstadjordet,H0102,989987011,Boligblokker,1975,F,Red,2020-01-31T15:09:00.0000000,Simple,A2020-1093200,202.83,,Betong,False,
3033,151,54,4,,,300501686,Lundstadjordet 39,2067,JESSHEIM,H0201,,Småhus,2015,B,Orange,2020-01-31T15:05:10.0000000,Simple,A2020-1093199,128.48,,Tre,False,
3024,93,364,,,46,,Bjørnebærstien 29,1348,Rykkinn,H0401,,Boligblokker,1971,G,Orange,2020-01-31T14:57:07.0000000,Simple,A2020-1093196,275.49,,Mur/tegl,False,
3034,201,67,,,,151482007,Fjellvegen 4,1929,AULI,,,Småhus,1971,F,Yellow,2020-01-31T14:48:56.0000000,Simple,A2020-1093194,291.01,,Tre,False,
4204,12,290,b,,,,bregneveien 15b,4620,kristiansand,H0101,,Småhus,1952,G,Orange,2020-01-31T14:41:09.0000000,Simple,A2020-1093193,396.35,,Tre,False,
5058,59,187,,,,183643304,Sørmyra 3,7170,ÅFJORD,H0101,,Småhus,1983,B,Lightgreen,2020-01-31T14:34:24.0000000,Simple,A2020-1093190,108.86,,Tre,False,
4204,1,758,,,,24575608,Sildenestangen 111,4625,FLEKKERØY,H0101,,Småhus,2005,D,Orange,2020-01-31T14:33:26.0000000,Simple,A2020-1093188,183.29,,Tre,False,
3014,807,181,,,,6542484,Symreveien 39,1825,TOMTER,U0101,,Småhus,1986,F,Orange,2020-01-31T14:29:00.0000000,Simple,A2020-1093187,239.75,,Tre,False,
4204,152,1952,89,,,8928681,Høivold brygge 10,4631,KRISTIANSAND S,H0402,,Boligblokker,1990,E,Red,2020-01-31T14:25:04.0000000,Simple,A2020-1093185,164.5,,Betong,False,
1511,89,253,,,,300716917,Kvia 55,6140,SYVDE,H0101,,Småhus,2020,B,Orange,2020-01-31T14:23:16.0000000,Simple,A2020-1093184,80.7,,,False,
3007,262,50,,,,,Bureveien 26,3533,"Tyristrand ",H0101,,Småhus,1926,G,Orange,2020-01-31T14:15:32.0000000,Simple,A2020-1093181,424.28,,Tre,False,
3021,73,262,,,,,Ljungbyveien 15,1435,Ås,H0101,,Småhus,1981,G,Orange,2020-01-31T14:11:30.0000000,Simple,A2020-1093179,350.2,,Tre,False,
5424,81,73,,,,300749761,Skjellvollveien 5,9060,LYNGSEIDET,H0101,,Småhus,2020,B,Orange,2020-01-31T14:09:02.0000000,Simple,A2020-1093178,81.6,,,False,
3018,2,182,,,,20411139,Folkestadveien 14 F,1592,VÅLER I ØSTFOLD,H0106,987423188,Småhus,2005,C,Red,2020-01-31T14:08:29.0000000,Simple,A2020-1093177,168.33,,Tre,False,
3024,1,856,102,,,17318314,Edelgranveien 42,1356,BEKKESTUA,U0101,,Boligblokker,1981,G,Red,2020-01-31T14:02:09.0000000,Simple,A2020-1093175,259.52,,Betong,False,
5402,58,347,,,,12470061,Solstien 7,9407,HARSTAD,H0101,,Småhus,1960,G,Orange,2020-01-31T14:01:45.0000000,Simple,A2020-1093174,355.84,,Tre,False,
3411,689,121,19,,,18489295,Industrigata 70 C,2382,BRUMUNDDAL,H0101,,Småhus,2002,D,Orange,2020-01-31T13:58:28.0000000,Simple,A2020-1093172,200.47,,Tre,False,
3019,143,160,,,,300747360,Knapstadveien 8 B,1550,HØLEN,H0102,,Småhus,2019,B,Orange,2020-01-31T13:55:55.0000000,Simple,A2020-1093169,77.7,,,False,
3019,143,160,,,,300747360,Knapstadveien 8 A,1550,HØLEN,H0101,,Småhus,2019,B,Orange,2020-01-31T13:55:25.0000000,Simple,A2020-1093168,77.7,,,False,
5001,104,1779,,,,,Kvitsteinvegen 54A,7027,TRONDHEIM,H0101,,Småhus,1989,E,Orange,2020-01-31T13:51:47.0000000,Simple,A2020-1093166,225.36,,Tre,False,
3006,8458,5,2,,,7857993,Glitregata 13,3612,KONGSBERG,,,Boligblokker,1994,F,Red,2020-01-31T13:51:08.0000000,Simple,A2020-1093165,217.33,,Tre,False,
5444,29,119,,,,300720699,Jarfjordveien 141,9911,JARFJORD,H0101,,Småhus,2020,A,Red,2020-01-31T13:46:57.0000000,Simple,A2020-1093163,90.8,,,False,
5058,59,187,,,,183643304,Sørmyra 3,7170,ÅFJORD,H0101,,Småhus,1980,G,Orange,2020-01-31T13:45:38.0000000,Simple,A2020-1093162,306.24,,Tre,False,
1119,43,164,,,,,Brattlandsplassen 10,4360,VARHAUG,H0101,,Småhus,2012,B,Red,2020-01-31T13:42:48.0000000,Simple,A2020-1093159,117.4,,Tre,False,
1119,26,968,2,,,24862496,Kvimarka 79 B,4365,NÆRBØ,H0101,,Småhus,2008,B,Yellow,2020-01-31T13:40:38.0000000,Simple,A2020-1093156,135.01,,Tre,False,
3033,117,587,51,,,300482994,Myrsletta 125,2052,JESSHEIM,H0402,,Boligblokker,2015,C,Green,2020-01-31T13:40:07.0000000,Simple,A2020-1093155,141.84,,Tre,False,
3020,49,506,53,,,,Odins vei 9 A,1413,Tårnåsen,H0101,,Småhus,1969,G,Red,2020-01-31T13:32:38.0000000,Simple,A2020-1093152,411.87,,Tre,False,
3005,212,49,,,46,,Liljekroken 15,3050,Mjondalen,H0101,,Småhus,1982,F,Yellow,2020-01-31T13:31:14.0000000,Simple,A2020-1093151,261.41,,Tre,False,
3007,316,40,,,,7889038,Vesterngata 18,3513,HØNEFOSS,H0101,940100925,Sykehjem,1928,F,Green,2020-01-31T13:27:02.0000000,Simple,A2020-1093150,384.11,,Mur/tegl,False,
1149,20,9,,,,9395059,Vestre Karmøyveg 435,4270,ÅKREHAMN,H0101,,Småhus,1970,C,Orange,2020-01-31T13:22:00.0000000,Simple,A2020-1093149,125.03,,Tre,False,
3440,9,19,,17,,156753017,Sørlia 13 C,2636,ØYER,H0101,,Småhus,1994,E,Red,2020-01-31T13:19:34.0000000,Simple,A2020-1093147,262.82,,Tre,False,
3035,127,90,11,,,300541299,Fransstuvegen 28 C,2074,EIDSVOLL VERK,H0101,,Boligblokker,2016,C,Orange,2020-01-31T13:16:22.0000000,Simple,A2020-1093145,127.69,,Tre,False,
3420,30,1170,,,,19638847,Kjerneby 18,2409,ELVERUM,H0101,,Småhus,2007,B,Lightgreen,2020-01-31T13:16:12.0000000,Simple,A2020-1093144,114.45,,Tre,False,
4206,1,609,,,,168843852,Snarveien 4,4550,FARSUND,H0101,,Småhus,1901,G,Yellow,2020-01-31T13:11:05.0000000,Simple,A2020-1093143,456.64,,Tre,False,
4601,164,666,3,,,139279301,Fosswinckels gate 47,5008,BERGEN,H0202,,Boligblokker,1859,F,Red,2020-01-31T13:09:34.0000000,Simple,A2020-1093141,258.55,,Mur/tegl,False,
3001,66,590,,,,145074673,Os alle 13,1777,HALDEN,,,Kontorbygg,1950,C,Lightgreen,2020-01-31T13:08:53.0000000,Simple,A2020-1093140,124.4,,,False,
3033,175,72,1,,,300578308,Rådhusvegen 54 C,2066,JESSHEIM,H0101,,Småhus,2016,C,Orange,2020-01-31T13:05:47.0000000,Simple,A2020-1093137,132.55,,Tre,False,
3033,135,901,35,,,300533853,Idretten 20,2068,JESSHEIM,H0401,,Boligblokker,2016,B,Green,2020-01-31T13:01:10.0000000,Simple,A2020-1093135,114.19,,Betong,False,
3053,150,1048,2,,,300588880,Loftbergveien 9,3520,JEVNAKER,H0101,,Småhus,2017,B,Orange,2020-01-31T13:00:52.0000000,Simple,A2020-1093134,129.73,,Tre,False,
5035,108,195,,,,,Melanvegen 24,7514,STJÆRDAL,H0101,,Småhus,1980,E,Yellow,2020-01-31T13:00:20.0000000,Simple,A2020-1093133,231.3,,Tre,False,
3804,116,326,,,,8174814,Hegnasletta 11,3217,SANDEFJORD,,,"Lett industri, verksteder",1989,D,Orange,2020-01-31T12:57:57.0000000,Simple,A2020-1093131,212.8,,,True,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0101,,Boligblokker,2020,B,Lightgreen,2020-01-31T12:57:30.0000000,Simple,A2020-1093130,96.7,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0102,,Boligblokker,2020,B,Yellow,2020-01-31T12:57:23.0000000,Simple,A2020-1093129,98.9,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0103,,Boligblokker,2020,B,Yellow,2020-01-31T12:57:15.0000000,Simple,A2020-1093128,99.2,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0104,,Boligblokker,2020,C,Yellow,2020-01-31T12:57:08.0000000,Simple,A2020-1093127,111.1,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0105,,Boligblokker,2020,B,Yellow,2020-01-31T12:57:00.0000000,Simple,A2020-1093126,100.4,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0106,,Boligblokker,2020,B,Yellow,2020-01-31T12:56:52.0000000,Simple,A2020-1093125,100.1,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0107,,Boligblokker,2020,B,Yellow,2020-01-31T12:56:45.0000000,Simple,A2020-1093124,103,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0201,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:56:37.0000000,Simple,A2020-1093123,84.1,,,False,
3804,116,326,,,,8174814,Hegnasletta 11,3217,SANDEFJORD,,,Kontorbygg,1989,F,Red,2020-01-31T12:56:34.0000000,Simple,A2020-1093122,266.3,,,True,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0202,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:56:29.0000000,Simple,A2020-1093121,86.6,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0203,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:56:21.0000000,Simple,A2020-1093120,86.9,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0204,,Boligblokker,2020,B,Lightgreen,2020-01-31T12:56:14.0000000,Simple,A2020-1093119,98.4,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0205,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:56:06.0000000,Simple,A2020-1093117,87.9,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0206,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:55:58.0000000,Simple,A2020-1093116,87.6,,,False,
3002,2,2007,3,,,145744954,Storgata 4,1531,MOSS,H0202,,Boligblokker,1935,F,Red,2020-01-31T12:55:52.0000000,Simple,A2020-1093115,225.68,,Betong,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0207,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:55:50.0000000,Simple,A2020-1093114,90.6,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0301,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:55:42.0000000,Simple,A2020-1093113,84.1,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0302,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:55:35.0000000,Simple,A2020-1093112,87.9,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0303,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:55:27.0000000,Simple,A2020-1093111,88.2,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0304,,Boligblokker,2020,B,Lightgreen,2020-01-31T12:55:19.0000000,Simple,A2020-1093110,98.4,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0305,,Boligblokker,2020,B,Yellow,2020-01-31T12:55:11.0000000,Simple,A2020-1093109,93.6,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0306,,Boligblokker,2020,A,Lightgreen,2020-01-31T12:55:04.0000000,Simple,A2020-1093108,88.9,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0307,,Boligblokker,2020,B,Lightgreen,2020-01-31T12:54:56.0000000,Simple,A2020-1093107,92,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0401,,Boligblokker,2020,B,Yellow,2020-01-31T12:54:48.0000000,Simple,A2020-1093106,99.5,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0402,,Boligblokker,2020,B,Lightgreen,2020-01-31T12:54:41.0000000,Simple,A2020-1093105,98.1,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0403,,Boligblokker,2020,B,Lightgreen,2020-01-31T12:54:31.0000000,Simple,A2020-1093104,99,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0404,,Boligblokker,2020,C,Yellow,2020-01-31T12:54:23.0000000,Simple,A2020-1093103,111.7,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0405,,Boligblokker,2020,B,Yellow,2020-01-31T12:54:16.0000000,Simple,A2020-1093102,99.4,,,False,
3048,77,300,,,,300683418,Støperigata 10,3300,HOKKSUND,H0406,,Boligblokker,2020,B,Yellow,2020-01-31T12:54:08.0000000,Simple,A2020-1093101,101.7,,,False,
3020,240,842,,,,,Rådyrveien 4B,1413,Tårnåsen,H0101,,Småhus,1969,F,Yellow,2020-01-31T12:53:20.0000000,Simple,A2020-1093100,369.8,,Tre,False,
3024,20,1140,166,,,17194283,Tollef Gravs vei 93 B,1358,JAR,U0101,,Boligblokker,1971,E,Orange,2020-01-31T12:49:54.0000000,Simple,A2020-1093099,165.23,,Betong,False,
0301,126,154,14,,,300063018,Seljeveien 21,0575,OSLO,H0304,,Boligblokker,2012,C,Green,2020-01-31T12:48:28.0000000,Simple,A2020-1093097,123.6,,Betong,False,
3818,106,370,,,,300351086,Staulsvegen 52,3660,RJUKAN,H0101,,Småhus,2014,C,Orange,2020-01-31T12:48:00.0000000,Simple,A2020-1093096,164.58,,Tre,False,
3801,127,207,,,,,"Jotagata 14A ",3188,3188,H0101,,Småhus,1955,F,Yellow,2020-01-31T12:45:02.0000000,Simple,A2020-1093094,278.16,,Tre,False,
3420,24,362,,,,153940797,Stavåsvegen 25 A,2409,ELVERUM,H0101,984890451,Småhus,1950,G,Red,2020-01-31T12:44:15.0000000,Simple,A2020-1093093,493.41,,Tre,False,
5028,114,7,,,,,Brubakkhaugen 40,7224,Melhus,H0101,981 452 046,Småhus,1967,F,Yellow,2020-01-31T12:43:31.0000000,Simple,A2020-1093092,264.77,,Tre,False,
3033,29,546,,,,,Bakke Søndre 26,2040,Kløfta,H0101,,Småhus,1973,F,Red,2020-01-31T12:42:47.0000000,Simple,A2020-1093091,270.85,,Tre,False,
3030,77,178,2,,,300132453,Lerdalsgata 14 C,1467,STRØMMEN,H0101,,Småhus,2010,C,Red,2020-01-31T12:42:44.0000000,Simple,A2020-1093090,136.44,,Tre,False,
3004,729,52,,7,,193821650,Bergfrueveien 10 B,1663,ROLVSØY,H0107,951414166,Boligblokker,1968,G,Red,2020-01-31T12:38:56.0000000,Simple,A2020-1093089,308.28,,Betong,False,
3033,196,6,,,,151275796,Østli 26 B,2054,MOGREINA,H0102,952694464,Boligblokker,1959,G,Orange,2020-01-31T12:38:22.0000000,Simple,A2020-1093088,375.57,,Tre,False,
3804,80,183,,,,,Solløkkastien 19,3233,SANDEFJORD,H0101,,Småhus,1988,E,Orange,2020-01-31T12:36:25.0000000,Simple,A2020-1093086,235.46,,Tre,False,
3805,3020,2720,,,,16623229,Hoffs gate 9 A,3262,LARVIK,H0101,,Småhus,1998,C,Yellow,2020-01-31T12:35:05.0000000,Simple,A2020-1093085,152.85,,Tre,False,
