Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
0301,214,401,2,,,80519311,Uranienborgveien 17,0351,OSLO,U0101,,Boligblokker,1883,G,Orange,2016-01-31T21:24:25.0000000,Simple,A2016-631833,410.28,,Mur/tegl,False,
3803,151,462,,,3,,Nypeveien 3,3118,Tønsberg,H0101,963820291,Småhus,1986,F,Orange,2016-01-31T21:21:22.0000000,Simple,A2016-631830,301.12,,Tre,False,
3803,1009,52,1,,,162110012,Harbitz gate 2 A,3111,TØNSBERG,H0102,,Småhus,1911,G,Orange,2016-01-31T21:13:00.0000000,Simple,A2016-631829,393.07,,Tre,False,
4631,185,331,7,,,23986582,Orresteinen 3 G,5916,ISDALSTØ,H0101,,Småhus,2009,C,Orange,2016-01-31T21:08:48.0000000,Simple,A2016-631827,140.17,,Betong,False,
3403,1,2323,,,,13786895,Solvangvegen 3,2318,HAMAR,,,Småhus,1948,G,Red,2016-01-31T21:08:02.0000000,Simple,A2016-631826,429.56,,Tre,False,
0301,217,51,5,,,80529015,Colletts gate 11 B,0169,OSLO,H0202,,Boligblokker,1898,F,Orange,2016-01-31T21:06:12.0000000,Simple,A2016-631825,238.78,,Mur/tegl,False,
3025,61,231,,,,,Erlandsvei 1,1392,Vettre,H0101,,Småhus,1966,G,Red,2016-01-31T21:02:07.0000000,Simple,A2016-631823,367.75,,Tre,False,
4646,63,41,,,,177706388,HALLELI,6963,DALE I SUNNFJORD,H0101,,Småhus,1920,G,Red,2016-01-31T21:00:00.0000000,Simple,A2016-631821,609.41,,Tre,False,
3024,91,516,,,,16137618,Blekksoppgrenda 47,1352,KOLSÅS,U0101,,Småhus,1981,F,Orange,2016-01-31T20:56:27.0000000,Simple,A2016-631820,299.47,,Tre,False,
3033,4,213,,,,,Nordbyvegen 31,2069,JESSHEIM,H0101,,Småhus,1983,E,Yellow,2016-01-31T20:55:47.0000000,Simple,A2016-631819,213.4,,Tre,False,
0301,126,154,42,,,300062968,Seljeveien 19,0575,OSLO,H0302,,Boligblokker,2012,C,Green,2016-01-31T20:33:53.0000000,Simple,A2016-631815,119.79,,Betong,False,
0301,168,98,132,,,,Olaf Helsets vei 1a,0694,Oslo,H0602,,Boligblokker,2012,C,Green,2016-01-31T20:20:38.0000000,Simple,A2016-631814,122.04,,Betong,False,
3804,218,49,3,,,18835630,Ospeveien 26,3158,ANDEBU,H0101,,Småhus,2000,C,Red,2016-01-31T20:16:41.0000000,Simple,A2016-631813,168.57,,Tre,False,
3817,51,36,7,,,8629102,Framstadvegen 27,3800,BØ I TELEMARK,H0201,,Boligblokker,1995,G,Red,2016-01-31T20:09:39.0000000,Simple,A2016-631812,412.78,,Tre,False,
1122,7,990,,,,,Fiolveien 78,4330,"Ålgård ",H0101,,Småhus,2013,C,Green,2016-01-31T20:00:23.0000000,Simple,A2016-631810,149.25,,Tre,False,
3805,4063,373,,,,25079655,Veldreveien 65,3267,LARVIK,,,Småhus,2010,B,Red,2016-01-31T19:58:35.0000000,Simple,A2016-631809,121.61,,Tre,False,
3003,2062,5,,151,,,Råkilveien 56,1710,Sarpsborg,H0101,,Småhus,1947,G,Red,2016-01-31T19:52:01.0000000,Simple,A2016-631808,386.25,,Mur/tegl,False,
3020,139,63,,,,148893543,Vestliveien 19,1400,SKI,H0101,,Småhus,1968,E,Red,2016-01-31T19:46:42.0000000,Simple,A2016-631807,267.44,,Tre,False,
3411,765,52,1,,,,Gjerluvegen 440 A,2320,Furnes,H0101,,Småhus,2007,C,Yellow,2016-01-31T19:37:07.0000000,Simple,A2016-631805,151.91,,Tre,False,
3421,37,1043,,,,300470447,Solberglia hytteområde 325,2423,ØSTBY,H0101,,Småhus,2013,C,Orange,2016-01-31T19:35:45.0000000,Simple,A2016-631804,163.91,,Tre,False,
3002,2,1492,2,,,,løkkegata 23 b,1532,moss,H0101,,Småhus,1900,G,Orange,2016-01-31T19:32:51.0000000,Simple,A2016-631803,509.97,,Tre,False,
0301,53,132,1,,,81809461,Bergrådveien 9 A,0873,OSLO,H0101,,Småhus,2008,B,Yellow,2016-01-31T19:00:27.0000000,Simple,A2016-631796,111.64,,Betong,False,
0301,52,364,2,,,80142862,Borgestadveien 1 A,0875,OSLO,H0101,,Småhus,1945,F,Orange,2016-01-31T18:38:40.0000000,Simple,A2016-631793,315.11,,Betong,False,
3047,43,267,,,,160431385,Dyrgravveien 6 B,3360,GEITHUS,H0101,,Småhus,1920,G,Yellow,2016-01-31T18:10:36.0000000,Simple,A2016-631791,455.81,,Tre,False,
1865,22,4,,,,189724314,Lilandveien 181,8316,LAUPSTAD,H0101,,Småhus,1974,D,Orange,2016-01-31T18:06:04.0000000,Simple,A2016-631789,160.58,,Tre,False,
3449,90,30,,,,195033196,Engevegen 48,3528,HEDALEN,H0101,,Småhus,1928,G,Yellow,2016-01-31T18:00:35.0000000,Simple,A2016-631787,432.31,,Tre,False,
3049,54,7,,,,160882565,Jarenveien 9,3404,LIER,H0101,,Småhus,2010,C,Yellow,2016-01-31T17:51:50.0000000,Simple,A2016-631786,133.63,,Tre,False,
1133,59,65,,,,9300945,Prestagardsmarka 45,4130,HJELMELAND,H0101,,Småhus,1990,D,Yellow,2016-01-31T17:37:32.0000000,Simple,A2016-631783,196.75,,Tre,False,
1133,59,65,,,,9300945,Prestagardsmarka 45,4130,HJELMELAND,H0101,,Småhus,1990,D,Yellow,2016-01-31T17:20:47.0000000,Simple,A2016-631782,194.11,,Tre,False,
3024,8,44,,,2,,Bjørnekollen 31,1344,Haslum,H0201,,Boligblokker,1959,F,Red,2016-01-31T17:15:36.0000000,Simple,A2016-631781,224.73,,Betong,False,
5034,49,668,,,,19682005," ",7530,MERÅKER,,,Småhus,2002,D,Orange,2016-01-31T17:02:24.0000000,Simple,A2016-631779,187.24,,Tre,False,
3411,511,14,,,,7179006,Sørmessenvegen 39,2610,MESNALI,,,Småhus,1922,G,Yellow,2016-01-31T16:59:48.0000000,Simple,A2016-631778,275.58,,Tre,False,
1507,28,890,2,,,19194574,Knutgarden 50,6270,BRATTVÅG,H0101,,Småhus,2008,D,Orange,2016-01-31T16:53:31.0000000,Simple,A2016-631777,175.07,,Tre,False,
1145,1,8,,,,300465072,Ognøyvegen 10,5561,BOKN,H0101,,Småhus,2014,A,Yellow,2016-01-31T16:53:31.0000000,Simple,A2016-631776,87.02,,Tre,False,
3005,42,215,,,12,,Merkurveien 39 B,3055,Krokstadelva,H0101,948295873,Småhus,1975,E,Red,2016-01-31T16:52:45.0000000,Simple,A2016-631775,298.23,,Tre,False,
4601,166,213,,,,,Skansemyrsveien 13,5019,Bergen,H0101,,Småhus,1953,G,Red,2016-01-31T16:20:29.0000000,Simple,A2016-631774,434.1,,Tre,False,
5401,118,635,,,,190604101,Sydpolvegen 15,9013,TROMSØ,H0101,,Småhus,1978,F,Orange,2016-01-31T16:04:02.0000000,Simple,A2016-631772,279.93,,Tre,False,
4626,27,598,14,,,300001526,Valderhaug 37,5363,ÅGOTNES,H0101,,Småhus,2008,C,Orange,2016-01-31T15:56:39.0000000,Simple,A2016-631771,157.37,,Tre,False,
1103,14,748,,,,4633628,Dyretråkket 38,4034,STAVANGER,H0101,,Småhus,1982,F,Orange,2016-01-31T15:50:32.0000000,Simple,A2016-631770,288.77,,Tre,False,
1833,24,214,,,,12054289,Umeåveien 15,8610,MO I RANA,,,Småhus,1983,D,Yellow,2016-01-31T15:48:49.0000000,Simple,A2016-631769,195.8,,Tre,False,
4627,17,148,2,,,23009005,Kollevågvegen 203,5310,HAUGLANDSHELLA,H0101,,Småhus,2011,B,Orange,2016-01-31T15:00:13.0000000,Simple,A2016-631767,129.66,,Tre,False,
3028,93,219,,,,150544572,Revefaret 25,1914,YTRE ENEBAKK,H0101,,Småhus,1974,E,Yellow,2016-01-31T14:36:31.0000000,Simple,A2016-631765,222.96,,Tre,False,
3028,93,219,,,,150544572,Revefaret 25,1914,YTRE ENEBAKK,H0101,,Småhus,1974,E,Yellow,2016-01-31T14:36:31.0000000,Simple,A2016-631765,222.96,,Tre,False,
3028,93,219,,,,150544572,Revefaret 25,1914,YTRE ENEBAKK,H0101,,Småhus,1974,E,Yellow,2016-01-31T14:36:31.0000000,Simple,A2016-631765,222.96,,Tre,False,
3405,164,39,3,,,12844921,Baklivegen 76A,2625,FÅBERG,H0101,,Småhus,1952,G,Orange,2016-01-31T14:26:33.0000000,Simple,A2016-631763,335.37,,Tre,False,
3405,164,39,3,,,12844921,Baklivegen 76A,2625,FÅBERG,H0101,,Småhus,1952,G,Orange,2016-01-31T14:26:33.0000000,Simple,A2016-631763,335.37,,Tre,False,
3405,164,39,3,,,12844921,Baklivegen 76A,2625,FÅBERG,H0101,,Småhus,1952,G,Orange,2016-01-31T14:26:33.0000000,Simple,A2016-631763,335.37,,Tre,False,
3006,7571,15,,,,158927047,Storåsveien 7,3616,KONGSBERG,H0101,,Småhus,1979,F,Orange,2016-01-31T14:16:00.0000000,Simple,A2016-631761,270.66,,Tre,False,
3006,7571,15,,,,158927047,Storåsveien 7,3616,KONGSBERG,H0101,,Småhus,1979,F,Orange,2016-01-31T14:16:00.0000000,Simple,A2016-631761,270.66,,Tre,False,
3006,7571,15,,,,158927047,Storåsveien 7,3616,KONGSBERG,H0101,,Småhus,1979,F,Orange,2016-01-31T14:16:00.0000000,Simple,A2016-631761,270.66,,Tre,False,
1806,40,555,,,,,Bergveien 17,8540,Ballangen,H0101,,Småhus,1900,G,Orange,2016-01-31T13:39:16.0000000,Simple,A2016-631758,731.19,,Tre,False,
0301,212,55,4,,,80495633,Bygdøy allé 67 A,0265,OSLO,H0201,,Boligblokker,1898,G,Red,2016-01-31T13:04:02.0000000,Simple,A2016-631754,259.98,,Mur/tegl,False,
1103,241,1268,,,6,,Mjugbakken 5,4048,Hafrsfjord,H0205,951270032,Boligblokker,1984,F,Red,2016-01-31T12:47:25.0000000,Simple,A2016-631750,210.57,,Betong,False,
4601,149,438,,,,,Bjørkelien 74,5164,Laksevåg,H0101,,Småhus,1953,G,Orange,2016-01-31T12:37:25.0000000,Simple,A2016-631748,331.96,,Tre,False,
1120,51,188,,,,9224939,Selevegen 341,4354,VOLL,H0101,,Småhus,1986,F,Orange,2016-01-31T12:31:47.0000000,Simple,A2016-631747,246.13,,Tre,False,
0301,6,453,,,,80710305,Nedre Skogvei 22,0281,OSLO,H0101,,Småhus,1976,E,Orange,2016-01-31T12:23:36.0000000,Simple,A2016-631746,221.23,,Tre,False,
3411,31,496,,,,7196725,EVENRUDSTYKKJET 22,2386,BRUMUNDDAL,H0101,,Småhus,1992,F,Red,2016-01-31T11:52:10.0000000,Simple,A2016-631743,289.08,,Tre,False,
0301,230,254,,,3,,Platous gate 2b,0190,Oslo,h0202,,Boligblokker,1900,F,Red,2016-01-31T11:37:12.0000000,Simple,A2016-631741,282.5,,Betong,False,
3035,152,48,,,,300220772,Siggerudhagan 6 B,2080,EIDSVOLL,H0101,,Småhus,2011,C,Red,2016-01-31T11:28:30.0000000,Simple,A2016-631740,190.46,,Tre,False,
3035,93,150,30,,,23164051,Bjørnsrudskogen 8 F,2072,DAL,H0201,,Boligblokker,2007,D,Orange,2016-01-31T11:18:33.0000000,Simple,A2016-631738,151.69,,Tre,False,
4205,160,1072,,,,168588739,Oksevollen 20,4514,MANDAL,H0101,,Småhus,1927,G,Orange,2016-01-31T11:16:58.0000000,Simple,A2016-631737,492.24,,Tre,False,
3035,152,37,,,,151651399,Siggerudhagan 6 A,2080,EIDSVOLL,H0101,,Småhus,1960,G,Orange,2016-01-31T11:16:20.0000000,Simple,A2016-631736,480.71,,Tre,False,
3035,60,59,2,,,300261418,Hammerstadvegen 30 B,2080,EIDSVOLL,H0101,,Småhus,2012,C,Orange,2016-01-31T10:46:17.0000000,Simple,A2016-631735,146.6,,Tre,False,
0301,113,6,193,,,80263147,Lindeberglia 32,1069,OSLO,H0202,,Boligblokker,1956,F,Green,2016-01-31T10:39:15.0000000,Simple,A2016-631734,274.18,,Betong,False,
3035,129,17,14,,,300261190,Statsrådtunet 21 D,2074,EIDSVOLL VERK,H0201,,Småhus,2013,B,Orange,2016-01-31T10:37:44.0000000,Simple,A2016-631733,125.63,,Tre,False,
3420,30,313,,,,,Frydenlundvegen 29,2406,Elverum,H0101,,Småhus,1948,F,Yellow,2016-01-31T10:30:25.0000000,Simple,A2016-631732,237.22,,Tre,False,
3001,23,432,,,,,Vikeneveien 69,1794,Sponvika,H0101,,Småhus,1985,F,Orange,2016-01-31T09:05:36.0000000,Simple,A2016-631730,348.11,,Tre,False,
4601,168,1939,11,,,9536035,Lønborglien 304,5039,BERGEN,H0302,,Boligblokker,1994,D,Red,2016-01-31T01:42:46.0000000,Simple,A2016-631728,150.78,,Betong,False,
5401,119,4072,,,,11436242,Kræmervegen 5,9010,TROMSØ,H0101,,Småhus,1965,E,Yellow,2016-01-30T22:59:27.0000000,Simple,A2016-631725,193.83,,Betong,False,
5401,119,4072,,,,11436242,Kræmervegen 5,9010,TROMSØ,H0101,,Småhus,1965,G,Yellow,2016-01-30T22:48:16.0000000,Simple,A2016-631724,318.95,,Betong,False,
3403,67,119,5,,,300299494,Høyvangvegen 26 A,2322,RIDABU,H0101,,Småhus,2013,B,Orange,2016-01-30T22:33:25.0000000,Simple,A2016-631722,125.15,,Tre,False,
3020,49,82,,,307,,Harald Hårfagres vei 32B,1412,Sofiemyr,H0101,,Småhus,1964,F,Orange,2016-01-30T21:57:10.0000000,Simple,A2016-631720,292.15,,Tre,False,
4601,286,79,,,,139347854,Garnesvegen 21,5260,INDRE ARNA,H0101,,Småhus,1953,F,Yellow,2016-01-30T21:55:49.0000000,Simple,A2016-631719,271.46,,Tre,False,
3803,82,8,1,,,162014099,Hans Aanruds vei 6,3122,TØNSBERG,H0101,,Småhus,1954,G,Orange,2016-01-30T21:16:42.0000000,Simple,A2016-631718,500.66,,Tre,False,
0301,221,56,22,,,80543514,Dannevigsveien 18 C,0463,OSLO,H0302,,Boligblokker,1941,G,Green,2016-01-30T20:18:29.0000000,Simple,A2016-631713,320.15,,Mur/tegl,False,
1119,76,494,,,,9210873,Storagrønå 17,4362,VIGRESTAD,H0101,,Småhus,1987,E,Orange,2016-01-30T20:11:17.0000000,Simple,A2016-631711,226.26,,Tre,False,
1806,10,253,,,,187391008,Nordmoveien 36,8530,BJERKVIK,H0101,,Småhus,1956,F,Orange,2016-01-30T19:24:20.0000000,Simple,A2016-631708,303.08,,Betong,False,
1806,10,253,,,,187391008,Nordmoveien 36,8530,BJERKVIK,H0101,,Småhus,1956,G,Orange,2016-01-30T19:07:41.0000000,Simple,A2016-631707,353.19,,Betong,False,
0301,207,138,,,,80468121,Kongens gate 7,0153,OSLO,,914650852,Hoteller,1800,C,Green,2016-01-30T18:52:53.0000000,Simple,A2016-631706,224.1,,,True,
3020,134,156,,,,12232349,Sentrumveien 6 A,1400,SKI,,990627630,Kontorbygg,1993,E,Red,2016-01-30T18:45:01.0000000,Simple,A2016-631705,191.5,,,True,
3020,134,156,,,,12232349,Sentrumveien 6 A,1400,SKI,,990627630,Forretningsbygg,1993,C,Red,2016-01-30T18:40:37.0000000,Simple,A2016-631704,208.8,,,True,
3030,30,158,,,,117695921,Rolf Olsens vei 32,2007,KJELLER,,914992699,"Lett industri, verksteder",1967,G,Red,2016-01-30T18:34:56.0000000,Simple,A2016-631703,651.6,,,True,
3030,30,158,,,,117695921,Rolf Olsens vei 32,2007,KJELLER,,914992699,Kontorbygg,1967,G,Red,2016-01-30T18:29:32.0000000,Simple,A2016-631702,284.8,,,True,
1845,30,6,,,,189052375,BERGE,8226,STRAUMEN,H0101,,Småhus,1950,G,Yellow,2016-01-30T18:26:28.0000000,Simple,A2016-631701,377.75,,Tre,False,
3030,30,158,,,,117696847,Rolf Olsens vei 30,2007,KJELLER,,914992699,"Lett industri, verksteder",1967,G,Red,2016-01-30T18:17:54.0000000,Simple,A2016-631700,627.6,,,True,
3030,30,158,,,,117696847,Rolf Olsens vei 30,2007,KJELLER,,914992699,Kontorbygg,1967,G,Red,2016-01-30T18:15:50.0000000,Simple,A2016-631699,391.9,,,True,
0301,143,965,1,,,81804028,Trollåsveien 31,0672,OSLO,U0101,,Småhus,2007,C,Orange,2016-01-30T17:59:15.0000000,Simple,A2016-631698,155.03,,Tre,False,
3811,7,87,,,,300408440,Fjellveien 20 B,3121,NØTTERØY,H0101,,Småhus,2014,C,Red,2016-01-30T17:48:59.0000000,Simple,A2016-631697,129.44,,Tre,False,
3036,131,46,1,,,24696502,Løvsangerbakken 4 B,2032,MAURA,H0101,,Småhus,2009,C,Red,2016-01-30T17:42:45.0000000,Simple,A2016-631695,148.3,,Tre,False,
3442,56,245,,,,3384632,Fosslivegen 8,2848,SKREIA,H0101,,Småhus,1984,F,Orange,2016-01-30T17:16:06.0000000,Simple,A2016-631694,283.29,,Tre,False,
4601,146,57,,,,,Gravdalsveien 160,5165,Laksevåg,H0101,,Småhus,1923,D,Red,2016-01-30T17:04:33.0000000,Simple,A2016-631693,185.83,,Tre,False,
3006,7717,90,,,40,,Dyrgravveien 20B,3617,Kongsberg,H0202,,Boligblokker,1973,E,Red,2016-01-30T16:27:45.0000000,Simple,A2016-631690,187.87,,Mur/tegl,False,
3005,115,280,2,,,158531925,Henrik Ibsens gate 53,3022,DRAMMEN,H0201,,Småhus,1946,G,Orange,2016-01-30T16:17:37.0000000,Simple,A2016-631689,405.74,,Tre,False,
1103,28,3016,37,,,4708210,Osebergveien 13,4028,STAVANGER,H0303,,Boligblokker,1990,E,Red,2016-01-30T15:53:22.0000000,Simple,A2016-631687,179.45,,Betong,False,
4631,185,26,,,,176250917,Isdalstøbakken 109,5916,ISDALSTØ,,,Småhus,1939,G,Red,2016-01-30T15:50:43.0000000,Simple,A2016-631685,735.49,,Tre,False,
1505,5,232,,,,,Sjøgressveien 3E,6515,Kristiansund,H0101,,Småhus,1975,F,Red,2016-01-30T15:27:17.0000000,Simple,A2016-631684,263.22,,Tre,False,
4215,33,1172,,,,8845131,Luntevikveien 61,4790,LILLESAND,,,Småhus,1987,F,Orange,2016-01-30T15:21:38.0000000,Simple,A2016-631683,247.93,,Tre,False,
3803,1010,300,,,,162107399,Trudvangveien 15,3117,TØNSBERG,H0101,,Småhus,1983,F,Orange,2016-01-30T14:48:40.0000000,Simple,A2016-631680,293.38,,Tre,False,
4202,83,90,,,,,Kjæråsen 142,4887,Grimstad,H0101,976758234,Småhus,2016,B,Orange,2016-01-30T14:06:37.0000000,Simple,A2016-631679,114.48,,Tre,False,
3025,61,694,33,,,300203658,Gullhellaveien 37 F,1386,ASKER,H0101,,Boligblokker,2010,C,Red,2016-01-30T13:40:08.0000000,Simple,A2016-631677,133.03,,Tre,False,
0301,218,25,3,,,80535260,Akersveien 24 F,0177,OSLO,H0103,,Boligblokker,1901,G,Green,2016-01-30T13:34:41.0000000,Simple,A2016-631676,260.49,,Mur/tegl,False,
5401,115,238,,,,190672832,Otervegen 55,9017,TROMSØ,,,Småhus,1979,F,Orange,2016-01-30T13:21:17.0000000,Simple,A2016-631674,262.29,,Tre,False,
3024,23,29,6,,,18615169,Edelgranveien 37,1356,BEKKESTUA,,,Boligblokker,2007,E,Red,2016-01-30T13:20:41.0000000,Simple,A2016-631673,159.56,,Betong,False,
0301,83,184,,,,80201680,Schouterrassen 4,0573,OSLO,,977503787,Boligblokker,1937,F,Red,2016-01-30T13:17:38.0000000,Simple,A2016-631672,262.49,,Mur/tegl,False,
5001,22,83,,,,182265403,Severin Saksviks veg 14,7056,RANHEIM,,,Småhus,1967,B,Yellow,2016-01-30T13:12:45.0000000,Simple,A2016-631671,127.46,,Tre,False,
4601,96,431,,,,,Høgsetevegen 11 b,5244,Fana,H0101,,Småhus,1975,E,Yellow,2016-01-30T11:00:25.0000000,Simple,A2016-631664,217.92,,Tre,False,
3804,160,93,,,,19779521,Hemsbakken 74 B,3242,SANDEFJORD,H0101,,Småhus,2004,D,Orange,2016-01-30T10:21:32.0000000,Simple,A2016-631663,164.9,,Tre,False,
5403,33,251,,,,19898954,Seljeveien 2 B,9515,ALTA,,,Småhus,1997,E,Orange,2016-01-30T10:11:39.0000000,Simple,A2016-631662,251.7,,Tre,False,
3407,14,173,2,,,300254712,Østvoldvegen 11 B,2822,BYBRUA,H0101,,Småhus,2013,B,Orange,2016-01-30T08:06:00.0000000,Simple,A2016-631659,129.66,,Tre,False,
1124,35,120,,,,,Nesbu Alle 70,4052,Røyneberg,H0101,,Småhus,1967,F,Orange,2016-01-30T02:22:05.0000000,Simple,A2016-631657,272.5,,Tre,False,
4601,23,199,,,16,,Dag Hammarskjölds vei 131,5144,Fyllingsdalen,H0102,853380512,Boligblokker,1972,E,Red,2016-01-30T01:42:47.0000000,Simple,A2016-631656,174.58,,Betong,False,
5436,16,389,,,,,Karoveien 7,9700,lakselv,H0101,,Småhus,2000,C,Yellow,2016-01-30T00:09:48.0000000,Simple,A2016-631655,151.48,,Tre,False,
5401,119,4072,,,,11436242,Kræmervegen 5,9010,TROMSØ,H0101,,Småhus,1965,F,Orange,2016-01-29T22:59:05.0000000,Simple,A2016-631651,243.08,,Betong,False,
0301,179,144,58,,,81868964,Jordstjerneveien 79 A,1283,OSLO,H0308,,Boligblokker,2012,D,Green,2016-01-29T22:58:24.0000000,Simple,A2016-631650,136.44,,Betong,False,
4601,163,37,,,10,,Møllendalsbakken 12B,5009,BERGEN,H0101,,Boligblokker,1952,G,Orange,2016-01-29T22:16:13.0000000,Simple,A2016-631648,368.6,,Betong,False,
5406,21,148,,,,192409608,Rossmollgata 37,9601,HAMMERFEST,H0101,,Småhus,1956,F,Yellow,2016-01-29T22:05:34.0000000,Simple,A2016-631647,293.08,,Tre,False,
3403,181,20,,,,152123469,Valmuevegen 11,2322,RIDABU,H0101,,Småhus,1939,G,Yellow,2016-01-29T21:33:52.0000000,Simple,A2016-631645,359.38,,Tre,False,
3030,46,392,4,,,300239607,Havna 13,1920,SØRUMSAND,H0101,,Småhus,2012,B,Orange,2016-01-29T21:05:08.0000000,Simple,A2016-631642,120.95,,Tre,False,
3005,8,45,,,,193259502,Drammensveien 115,3050,MJØNDALEN,H0101,,Småhus,1949,G,Orange,2016-01-29T20:51:37.0000000,Simple,A2016-631641,505.34,,Tre,False,
4601,39,374,,,,9448799,Sandslikroken 34,5254,SANDSLI,H0101,,Småhus,1987,F,Orange,2016-01-29T20:39:09.0000000,Simple,A2016-631640,237.59,,Tre,False,
4204,65,65,,,,8897522,Timenesveien 25,4635,KRISTIANSAND S,H0101,,Småhus,1984,G,Orange,2016-01-29T20:38:57.0000000,Simple,A2016-631639,300.75,,Tre,False,
4601,160,422,9,,9,,Nicolaysens vei 6,5063,Bergen,H0102,,Boligblokker,1951,G,Orange,2016-01-29T20:38:20.0000000,Simple,A2016-631638,282.88,,Mur/tegl,False,
4204,65,65,,,,8897522,Timenesveien 25,4635,KRISTIANSAND S,H0101,,Småhus,1984,G,Orange,2016-01-29T20:26:13.0000000,Simple,A2016-631637,296.56,,Tre,False,
1806,39,1168,,,,,Taraldsvikbakken 10,8517,Narvik,H0101,,Småhus,1986,E,Yellow,2016-01-29T20:14:41.0000000,Simple,A2016-631635,228.93,,Tre,False,
1507,201,489,,0,53,,Skaregata 19,6002,Ålesund,H0603,955193555,Boligblokker,1966,G,Red,2016-01-29T20:11:06.0000000,Simple,A2016-631634,338.94,,Betong,False,
0301,124,3,,,,80899386,Økernveien 121,0579,OSLO,,937731469,Kontorbygg,1973,E,Red,2016-01-29T19:08:58.0000000,Simple,A2016-631632,195.6,,,False,
3002,1,668,,,9,,"Bergersborgveien 6 B ",1519,Moss,H0101,,Småhus,1962,G,Orange,2016-01-29T19:04:03.0000000,Simple,A2016-631631,358.24,,Tre,False,
