Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
3024,19,766,,,,,Falkeveien 31,1357,Bekkestua,H0101,,Småhus,1968,D,Yellow,2013-01-31T18:30:35.0000000,Simple,A2013-289319,214.48,,Tre,False,
3818,126,43,,,,,villaveien35a,3660,rjukan,H0101,,Småhus,1952,G,Orange,2013-01-31T18:27:19.0000000,Simple,A2013-289317,481.91,,Tre,False,
0301,159,228,,,344,,Langbølgen 47,1150,Oslo,H0402,950948272,Boligblokker,1966,G,Red,2013-01-31T18:19:10.0000000,Simple,A2013-289313,380.19,,Betong,False,
3020,129,427,12,,,17863665,Hageveien 8 D,1400,SKI,H0101,,Småhus,1969,F,Orange,2013-01-31T18:18:17.0000000,Simple,A2013-289312,357.35,,Tre,False,
4617,145,408,,,14,,Røsslandslia 44,5460,Husnes,H0101,979759681,Småhus,1999,C,Orange,2013-01-31T18:08:55.0000000,Simple,A2013-289307,163.82,,Tre,False,
1124,3,615,,,,24365484,Moringvegen 6 B,4056,TANANGER,H0101,,Småhus,2007,D,Orange,2013-01-31T17:49:07.0000000,Simple,A2013-289288,174.25,,Tre,False,
3803,89,187,,,3,,rønningmyra 6,3153,tolvsrød,h0101,983757367,Småhus,2003,D,Orange,2013-01-31T17:40:57.0000000,Simple,A2013-289286,189.26,,Tre,False,
4626,60,176,,,,,Trossavika 55,5365,Turøy,H0101,,Småhus,2013,C,Red,2013-01-31T17:40:15.0000000,Simple,A2013-289285,149.21,,Tre,False,
0301,228,284,4,,4,,Rathkes gate 16 A,0558,Oslo,H0201,,Boligblokker,1905,F,Orange,2013-01-31T17:33:57.0000000,Simple,A2013-289284,326.03,,Mur/tegl,False,
3030,81,2482,,,2403,,Dampsagveien 9,2004,Lillestrøm,H0403,,Boligblokker,2001,D,Lightgreen,2013-01-31T17:32:02.0000000,Simple,A2013-289281,164.72,,Betong,False,
1506,31,380,,,,10078024,Bokfinkvegen 24,6425,MOLDE,H0101,,Småhus,1983,E,Orange,2013-01-31T17:10:22.0000000,Simple,A2013-289276,302.67,,Tre,False,
4614,44,387,,,,9639454,Løkjabrotet 34,5412,STORD,H0101,,Småhus,1987,E,Orange,2013-01-31T16:45:47.0000000,Simple,A2013-289270,257.74,,Tre,False,
5001,412,8,,,76,,Olav Engelbrektssons Alle 48,7040,Trondheim,H0201,,Boligblokker,1957,F,Red,2013-01-31T16:35:38.0000000,Simple,A2013-289268,324.13,,Betong,False,
4612,32,18,,,,9611975,Hiljesbrekko 1,5551,AUKLANDSHAMN,H0101,,Småhus,1988,D,Orange,2013-01-31T16:33:56.0000000,Simple,A2013-289267,188.99,,Tre,False,
4601,161,1024,1201,,10,,Nattlandsveien 102 B,5094,Bergen,H0203,953396971,Boligblokker,1964,F,Red,2013-01-31T16:33:23.0000000,Simple,A2013-289266,326.95,,Betong,False,
3033,29,393,,,,151237908,Bakke søndre 42,2040,KLØFTA,H0101,,Småhus,1969,G,Red,2013-01-31T16:26:56.0000000,Simple,A2013-289264,564.18,,Tre,False,
5001,422,108,,,,182238937,Framveien 11,7020,TRONDHEIM,H0101,,Småhus,1951,F,Orange,2013-01-31T16:00:13.0000000,Simple,A2013-289256,346.76,,Tre,False,
0301,220,91,6,,,,Ullevålsveien 88 a,0451,oslo,H0101,,Boligblokker,1914,G,Orange,2013-01-31T15:57:32.0000000,Simple,A2013-289254,532.95,,Mur/tegl,False,
3804,241,539,,,,162460854,Frydenlund 47 B,3238,SANDEFJORD,H0101,951517496,Småhus,1978,E,Orange,2013-01-31T15:41:35.0000000,Simple,A2013-289251,289.15,,Mur/tegl,False,
5045,29,117,,,,,Grovin 12,7870,Grong,H0101,,Småhus,1984,E,Orange,2013-01-31T15:41:27.0000000,Simple,A2013-289250,268.7,,Tre,False,
1833,22,97,,,,12025122,Lomtjønnvein 2,8610,Mo i Rana,H0101,,Småhus,1967,E,Orange,2013-01-31T15:37:59.0000000,Simple,A2013-289249,305.66,,Tre,False,
3803,145,39,2,,,162023497,Gauterødveien 89,3114,TØNSBERG,H0101,,Småhus,1990,E,Yellow,2013-01-31T15:37:20.0000000,Simple,A2013-289248,275.14,,Tre,False,
3804,241,539,,,11,,Frydenlund 23A,3238,Sandefjord,H0101,,Småhus,1978,E,Orange,2013-01-31T15:33:20.0000000,Simple,A2013-289246,289.15,,Mur/tegl,False,
3002,3,2938,,,,6310362,Øvre Verksåsen 7,1534,MOSS,H0101,,Småhus,2004,D,Orange,2013-01-31T15:32:03.0000000,Simple,A2013-289245,177.84,,Tre,False,
3021,114,38,,,,15376228,Hesteskoen 3,1407,VINTERBRO,H0101,,Småhus,1996,D,Orange,2013-01-31T15:17:24.0000000,Simple,A2013-289240,184.99,,Betong,False,
4601,165,85,,,,139285697,Strandgaten 223,5004,BERGEN,,965723021,"Lett industri, verksteder",1933,E,Red,2013-01-31T15:04:43.0000000,Simple,A2013-289237,279,,,False,
3801,132,43,2,,,161728918,H B Haraldsens gate 19,3188,HORTEN,H0201,,Småhus,1958,F,Orange,2013-01-31T15:04:17.0000000,Simple,A2013-289236,431.09,,Tre,False,
4601,165,85,,,,139285697,Strandgaten 223,5004,BERGEN,,965723021,Forretningsbygg,1950,F,Red,2013-01-31T15:01:58.0000000,Simple,A2013-289234,405,,,False,
0301,230,10,85,,,80583222,Borggata 12 B,0650,OSLO,,,Boligblokker,1988,D,Red,2013-01-31T14:59:41.0000000,Simple,A2013-289233,182.32,,Betong,False,
4601,165,85,,,,139285697,Strandgaten 223,5004,BERGEN,,965723021,Kontorbygg,1950,F,Red,2013-01-31T14:58:14.0000000,Simple,A2013-289232,302,,,False,
3443,44,176,,,,,Sjukeheimvegen 23,2966,Vestre Slidre,H0101,,Småhus,1977,F,Green,2013-01-31T14:57:37.0000000,Simple,A2013-289231,409.58,,Betong,False,
3047,95,254,8,,,160458801,Bokfinkveien 2C,3370,VIKERSUND,,,Boligblokker,2005,D,Orange,2013-01-31T14:56:08.0000000,Simple,A2013-289228,180.38,,Betong,False,
3024,33,44,,,,,Labben 8,1359,Eiksmarka,H0101,,Småhus,1950,F,Red,2013-01-31T14:54:12.0000000,Simple,A2013-289227,386.64,,Tre,False,
0301,215,129,2,,,,Jacob Aalls gate 19 B,0364,Oslo,H0101,975720144,Boligblokker,1899,G,Red,2013-01-31T14:51:40.0000000,Simple,A2013-289226,502.73,,Mur/tegl,False,
5028,98,116,1,,,13063273,Linerlevegen 33,7224,MELHUS,U0101,,Småhus,1994,D,Red,2013-01-31T14:38:47.0000000,Simple,A2013-289223,245.63,,Tre,False,
5001,21,595,,,,182233846,Sverre Svendsens veg 7 C,7056,RANHEIM,H0101,,Småhus,1974,E,Orange,2013-01-31T14:34:57.0000000,Simple,A2013-289222,312.67,,Tre,False,
0301,160,588,,,81,,Løvsetdalen 18B,1188,Oslo,H0202,920155154,Boligblokker,1954,G,Lightgreen,2013-01-31T14:29:37.0000000,Simple,A2013-289219,391.1,,Betong,False,
5006,386,65,,,,185035190,BERGTRØVEGEN 18,7730,BEITSTAD,H0101,,Småhus,1978,E,Orange,2013-01-31T14:16:47.0000000,Simple,A2013-289215,311.39,,Tre,False,
3030,58,73,,,,19359220,Vardeveien 60,2020,SKEDSMOKORSET,H0101,,Småhus,2000,B,Lightgreen,2013-01-31T14:05:55.0000000,Simple,A2013-289212,111.68,,Betong,False,
0301,89,16,,,127,,Beverveien 13,0596,Oslo,H0101,932956799,Småhus,1956,F,Orange,2013-01-31T13:56:34.0000000,Simple,A2013-289208,391.5,,Betong,False,
3020,53,129,,,,300249041,MØRKVEIEN 97,1409,SKOTBU,H0101,,Småhus,2012,C,Orange,2013-01-31T13:50:58.0000000,Simple,A2013-289205,149.63,,Tre,False,
1520,14,357,,,,179801639,Vikebøen 3,6150,ØRSTA,H0101,,Småhus,1957,F,Orange,2013-01-31T13:19:02.0000000,Simple,A2013-289195,407.9,,Mur/tegl,False,
4202,172,283,,,,18885751,Ospelia n. 32,4888,HOMBORSUND,H0101,,Småhus,1998,D,Orange,2013-01-31T13:18:03.0000000,Simple,A2013-289193,180.03,,Tre,False,
3049,95,120,,,,13042284,Smedhagan 10 A,3403,LIER,H0101,981689194,Boligblokker,2001,D,Red,2013-01-31T13:15:09.0000000,Simple,A2013-289192,163.15,,Tre,False,
4203,507,1264,,,,,Waglesgårdveien 23,4844,Arendal,H0101,,Småhus,1969,F,Orange,2013-01-31T13:08:15.0000000,Simple,A2013-289190,418.39,,Tre,False,
3019,135,137,,,,,Elgveien 25,1555,Son,H0101,,Småhus,2011,B,Yellow,2013-01-31T13:07:18.0000000,Simple,A2013-289189,106.51,,Tre,False,
4204,152,24,,,27,,Johan Øydegardsvei 48,4632,Kristiansand,H0201,953017806,Småhus,1955,F,Orange,2013-01-31T12:54:02.0000000,Simple,A2013-289184,438.47,,Tre,False,
3002,2,2433,,,8,,Ørelunden 10D,1523,Moss,H0101,948212366,Småhus,1972,E,Orange,2013-01-31T12:23:57.0000000,Simple,A2013-289174,302.93,,Tre,False,
3033,175,129,,,,,Nordbystien 24,2069,Jessheim,H0101,,Småhus,1966,G,Orange,2013-01-31T12:07:48.0000000,Simple,A2013-289169,472.1,,Tre,False,
1124,37,111,,,,171961173,Granneskleiva 41,4044,HAFRSFJORD,H0101,,Småhus,1957,F,Orange,2013-01-31T11:50:43.0000000,Simple,A2013-289164,328.33,,Tre,False,
4601,120,477,2,,,25605330,Vindharpevegen 10,5237,RÅDAL,,,Boligblokker,2011,D,Lightgreen,2013-01-31T11:50:03.0000000,Simple,A2013-289161,151.51,,Betong,False,
3005,19,10,,,,158582031,Damveien 2,3046,DRAMMEN,H0101,,Småhus,1921,G,Yellow,2013-01-31T11:35:02.0000000,Simple,A2013-289157,485.98,,Tre,False,
1106,26,1099,,,,9161317,Klokkarvegen 30,5515,HAUGESUND,H0101,,Småhus,1987,E,Orange,2013-01-31T11:30:49.0000000,Simple,A2013-289153,284.53,,Tre,False,
1505,2,428,,,,,Bølgebakken 2,6507,Kristiansund,H0101,,Småhus,1974,E,Yellow,2013-01-31T11:26:06.0000000,Simple,A2013-289151,260.82,,Tre,False,
5025,66,92,,,10,,Løkkeveien 19B,1640,Råde,H0101,,Småhus,2004,D,Orange,2013-01-31T11:24:09.0000000,Simple,A2013-289150,196.58,,Tre,False,
0301,164,190,,,,80963890,Bølerveien 9 F,0690,OSLO,H0101,,Småhus,1957,F,Orange,2013-01-31T11:15:42.0000000,Simple,A2013-289144,421.3,,Betong,False,
1505,4,151,,,,12596588,Kaasbøls vei 19,6510,KRISTIANSUND N,H0101,,Småhus,1955,E,Orange,2013-01-31T11:12:54.0000000,Simple,A2013-289141,312.89,,Tre,False,
3007,132,311,16,,,20377275,Lostajet 32,3514,HØNEFOSS,H0101,,Småhus,1990,D,Orange,2013-01-31T11:03:58.0000000,Simple,A2013-289135,221.82,,Tre,False,
3007,89,142,,,,,Olamoen 36,3516,Hønefoss,H0101,,Småhus,2008,D,Orange,2013-01-31T10:47:28.0000000,Simple,A2013-289131,182.26,,Tre,False,
1103,22,337,,,,4721586,Frida Hansens Vei 26,4016,Stavanger,H0201,964965226,Småhus,1995,E,Red,2013-01-31T10:36:40.0000000,Simple,A2013-289126,251.76,,Tre,False,
4631,99,17,,,,,Fjellangersvingane 6,5955,Lindås,H0101,,Småhus,2006,C,Orange,2013-01-31T10:24:20.0000000,Simple,A2013-289123,151.75,,Tre,False,
1103,22,337,,,,4721586,Frida Hansens Vei 26,4016,"Stavanger ",H0202,964965226,Småhus,1995,D,Red,2013-01-31T10:18:30.0000000,Simple,A2013-289122,222.03,,Tre,False,
0301,222,127,82,,,81774544,Maridalsveien 211 A,0469,OSLO,H0404,,Boligblokker,2005,D,Red,2013-01-31T10:16:29.0000000,Simple,A2013-289121,165.15,,Betong,False,
3403,1,1902,,,,,Olav Aukrustsgt. 23,2315,Hamar,H0101,,Småhus,1925,G,Orange,2013-01-31T10:15:01.0000000,Simple,A2013-289119,549.89,,Tre,False,
5406,25,127,,,,192393000,Parkgata 21 A,9600,HAMMERFEST,H0101,,Småhus,1957,G,Red,2013-01-31T10:08:01.0000000,Simple,A2013-289118,502.34,,Betong,False,
3031,56,274,,,,6914306,Kvartsveien 20,1487,HAKADAL,H0101,,Småhus,1989,E,Orange,2013-01-31T10:07:36.0000000,Simple,A2013-289117,257.11,,Tre,False,
1103,52,479,,,,4480716,SKREDDERSMAUET 4,4013,STAVANGER,H0101,,Småhus,1890,G,Red,2013-01-31T10:00:33.0000000,Simple,A2013-289114,716.05,,Tre,False,
0301,160,588,,,81,,Løvsetdalen 18B,1188,Oslo,H0202,920155154,Boligblokker,1954,G,Lightgreen,2013-01-31T09:47:30.0000000,Simple,A2013-289109,392.68,,Betong,False,
0301,6,23,18,,,80027095,Nedre Skogvei 4 E,0281,OSLO,H0101,,Småhus,1954,F,Orange,2013-01-31T09:43:42.0000000,Simple,A2013-289107,403.48,,Tre,False,
3007,317,89,,,,,Asbjørnsensgate 8 G,3513,Hønefoss,H0101,,Småhus,1969,F,Red,2013-01-31T09:39:03.0000000,Simple,A2013-289104,462.28,,Tre,False,
3415,86,"13,3",,,,,Nord Odalvegen 119,2100,Skarnes,H0101,,Småhus,1946,G,Orange,2013-01-31T09:36:28.0000000,Simple,A2013-289102,521.03,,Tre,False,
5006,195,55,,,,,Reinsvegen 74,7717,Steinkjer,H0101,,Småhus,1925,F,Orange,2013-01-31T09:31:46.0000000,Simple,A2013-289100,470,,Tre,False,
3019,31,13,,,,,Verpetveien 13,1540,Vestby,H0101,,Småhus,1999,D,Orange,2013-01-31T09:31:22.0000000,Simple,A2013-289099,193.96,,Tre,False,
5001,27,175,14,,,10473411,Væretrøa 114,7054,RANHEIM,H0101,,Småhus,1986,F,Orange,2013-01-31T09:28:49.0000000,Simple,A2013-289098,337.29,,Tre,False,
3029,99,595,,,1039,,Rimsoppfaret 6,1476,Rasta,H0101,,Småhus,1990,D,Orange,2013-01-31T08:57:53.0000000,Simple,A2013-289092,237.75,,Tre,False,
5401,12,328,,,,,Linkveien 7,9022,Krokelvdalen,H0101,,Småhus,1997,D,Orange,2013-01-31T08:37:42.0000000,Simple,A2013-289086,209.78,,Mur/tegl,False,
3421,28,17,,,,154247173,Storvegen 33,2420,TRYSIL,,,Småhus,1956,F,Orange,2013-01-31T08:29:08.0000000,Simple,A2013-289084,407.51,,Tre,False,
1103,57,396,4,,,4562208,Ellsworths gate 60,4019,STAVANGER,H0101,,Småhus,1956,F,Orange,2013-01-31T08:23:28.0000000,Simple,A2013-289081,443.83,,Tre,False,
1901,58,786,9,,,,Rollnesveien 7 D,9406,Harstad,H0101,,Småhus,2002,D,Orange,2013-01-31T07:28:47.0000000,Simple,A2013-289059,206.18,,Tre,False,
4601,162,768,1,,,139262875,Gimleveien 95,5052,BERGEN,K0101,,Småhus,1937,F,Red,2013-01-31T07:20:49.0000000,Simple,A2013-289055,477.47,,Tre,False,
0301,167,150,150,,,,Johan Castbergsvei 38,0673,Oslo,H0302,,Boligblokker,1971,F,Red,2013-01-31T06:52:15.0000000,Simple,A2013-289053,280.84,,Mur/tegl,False,
5401,119,3847,,,,22374710,Hagavegen 12,9007,TROMSØ,H0101,,Småhus,2004,C,Orange,2013-01-31T02:48:41.0000000,Simple,A2013-289050,151.44,,Tre,False,
1506,27,521,9,,,16008524,Birkelandvegen 48 I,6416,MOLDE,H0101,,Småhus,1999,D,Orange,2013-01-31T01:02:15.0000000,Simple,A2013-289046,238.4,,Tre,False,
3020,54,15,,,,148859094,Asperudveien 62,1409,SKOTBU,H0101,,Småhus,1972,E,Orange,2013-01-31T00:50:18.0000000,Simple,A2013-289045,247.08,,Betong,False,
0301,237,33,,,9,,Rolf Hofmosgate 11,0655,Oslo,H0102,994036971,Boligblokker,2009,D,Lightgreen,2013-01-31T00:28:59.0000000,Simple,A2013-289042,182.24,,Betong,False,
1103,20,74,,,,4296559,Zetlitzveien 12,4017,STAVANGER,H0101,,Småhus,1939,F,Orange,2013-01-31T00:05:28.0000000,Simple,A2013-289041,433.79,,Tre,False,
0301,232,64,,,,,enebakkveien 25c,0657,oslo,H0504,,Boligblokker,1935,G,Red,2013-01-30T23:57:58.0000000,Simple,A2013-289040,676.53,,Betong,False,
3022,63,284,,,16,,Heer Terrasse 44B,1445,DRØBAK,H0101,,Småhus,1971,E,Orange,2013-01-30T23:39:00.0000000,Simple,A2013-289039,308.14,,Tre,False,
3005,12,166,,,,,Sagaveien 12,3050,Mjøndalen,H0202,981491149,Boligblokker,2003,D,Red,2013-01-30T23:12:01.0000000,Simple,A2013-289035,157.33,,Mur/tegl,False,
0301,186,47,,,0045,,Hauketoveien 5c,1266,Oslo,H0103,,Boligblokker,1957,G,Orange,2013-01-30T23:09:44.0000000,Simple,A2013-289034,452.97,,Mur/tegl,False,
3004,209,379,,,,16315273,Myratoppen 38,1613,FREDRIKSTAD,H0101,,Småhus,2000,C,Orange,2013-01-30T23:00:22.0000000,Simple,A2013-289031,154.72,,Tre,False,
1507,37,354,,,,,Nakkenga 2B,6014,Ålesund,H0101,,Småhus,1972,E,Orange,2013-01-30T22:54:14.0000000,Simple,A2013-289029,299.17,,Tre,False,
5028,30,170,,,,,Drammensveien 41,7224,Melhus,H0101,,Småhus,2006,C,Red,2013-01-30T22:51:35.0000000,Simple,A2013-289028,155.57,,Tre,False,
3434,7,2,,9,,,Torestuguvegen 5,2685,GARMO,H0101,,Småhus,1978,E,Orange,2013-01-30T22:46:51.0000000,Simple,A2013-289026,260,,Tre,False,
1506,23,687,,,,13429928,Nybøvegen 2,6410,MOLDE,H0101,,Småhus,1977,F,Orange,2013-01-30T22:43:32.0000000,Simple,A2013-289024,325.36,,Tre,False,
3024,10,516,,,,6674615,Lindhaugsvingen 12 F,1363,HØVIK,H0101,,Småhus,1987,E,Red,2013-01-30T22:41:03.0000000,Simple,A2013-289023,248.17,,Tre,False,
1515,34,59,,,,179380811,Tollåsbakken 15,6090,FOSNAVÅG,H0101,,Småhus,2012,C,Red,2013-01-30T22:27:44.0000000,Simple,A2013-289020,148.24,,Tre,False,
5035,99,600,,,,,Peder Estensens gate 14 C,7504,Stjørdal,H0101,,Småhus,1973,E,Red,2013-01-30T22:22:33.0000000,Simple,A2013-289019,317.4,,Tre,False,
3412,165,1,,,,,Tømmerholsroa 27,2340,Løten,H0101,,Småhus,1958,F,Orange,2013-01-30T22:10:39.0000000,Simple,A2013-289014,403.49,,Tre,False,
3014,30,236,,,,300310569,LUNDEBYVEIEN 135,1820,SPYDEBERG,H0101,,Småhus,2013,C,Orange,2013-01-30T22:00:28.0000000,Simple,A2013-289011,151.07,,Tre,False,
