Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
1103,58,1638,11,,,4676777,Henrik Steffens gate 20,4008,STAVANGER,H0305,,Boligblokker,1986,E,Red,2021-01-31T20:07:44.0000000,Simple,A2021-1220750,170.03,,Mur/tegl,False,
3030,69,150,,,,6866492,Tømteveien 119,2013,SKJETTEN,H0101,,Småhus,1985,E,Yellow,2021-01-31T19:58:56.0000000,Simple,A2021-1220749,213.6,,Tre,False,
1804,40,667,4,,,300628258,Jensvollia 44,8073,BODØ,H0201,,Småhus,2019,B,Orange,2021-01-31T19:36:19.0000000,Simple,A2021-1220747,121.36,,Tre,False,
3803,1002,304,17,,,162124226,Prestegaten 6 G,3126,TØNSBERG,H0201,,Boligblokker,2016,D,Green,2021-01-31T19:06:40.0000000,Simple,A2021-1220743,169.27,,Tre,False,
5007,65,438,,,,,Fridtjof Nansens gate 1,7800,Namsos,H0101,,Småhus,2000,C,Yellow,2021-01-31T18:55:53.0000000,Simple,A2021-1220742,149.35,,Tre,False,
5007,65,438,,,,,Fridtjof Nansens gate 1,7800,Namsos,H0101,,Småhus,2010,C,Yellow,2021-01-31T18:48:06.0000000,Simple,A2021-1220741,131.16,,Tre,False,
1825,50,210,,,3,,Elvflata 14,8680,Trofors,H0101,,Småhus,1995,E,Orange,2021-01-31T17:46:02.0000000,Simple,A2021-1220738,247.45,,Tre,False,
5416,17,314,,,,191285425,Bakkeveien 11 D,9360,BARDU,H0101,,Småhus,1974,E,Orange,2021-01-31T17:43:24.0000000,Simple,A2021-1220737,295.61,,Tre,False,
5416,17,314,,,,191285425,Bakkeveien 11 C,9360,BARDU,H0101,864993982,Småhus,1974,E,Orange,2021-01-31T17:41:52.0000000,Simple,A2021-1220736,295.61,,Tre,False,
5416,17,314,,,,191285425,Bakkeveien 11 A,9360,BARDU,U0101,864993982,Småhus,1974,E,Orange,2021-01-31T17:38:29.0000000,Simple,A2021-1220734,293.37,,Tre,False,
5416,17,314,,,,191285425,Bakkeveien 11 B,9360,BARDU,U0101,864993982,Småhus,1974,E,Orange,2021-01-31T17:36:41.0000000,Simple,A2021-1220733,293.37,,Tre,False,
5416,17,314,,,,191285425,Bakkeveien 11 A,9360,BARDU,U0101,864993982,Småhus,1974,E,Orange,2021-01-31T17:32:36.0000000,Simple,A2021-1220732,295.61,,Tre,False,
0301,31,501,,,,300619108,Harbitzalléen 13,0275,OSLO,H0902,,Forretningsbygg,2021,B,Green,2021-01-31T17:30:09.0000000,Simple,A2021-1220731,135.3,,,False,
5401,118,1592,11,,,190618366,Karisvingen 17,9012,TROMSØ,H0202,,Boligblokker,2014,D,Red,2021-01-31T17:29:11.0000000,Simple,A2021-1220729,152.92,,Betong,False,
4601,154,404,0,,0053,31,Monrad mjeldesvei 31,5161,Laksevåg,H0401,,Boligblokker,1964,G,Orange,2021-01-31T17:14:16.0000000,Simple,A2021-1220726,303.23,,Betong,False,
0301,27,1987,,,,,Nordengveien 85c,0755,Oslo,H0101,,Småhus,1978,D,Red,2021-01-31T17:05:59.0000000,Simple,A2021-1220724,191.27,,Tre,False,
0301,124,283,5,,,300567076,Lørenveien 56 A,0585,OSLO,H0105,,Boligblokker,2019,D,Green,2021-01-31T16:57:20.0000000,Simple,A2021-1220723,178.63,,Betong,False,
3804,132,220,,,,162397532,Granholmlia 13,3230,SANDEFJORD,H0101,,Småhus,1979,E,Yellow,2021-01-31T16:54:36.0000000,Simple,A2021-1220722,224.04,,Tre,False,
3024,95,89,,,,6645984,Skarvaveien 42,1350,LOMMEDALEN,K0101,,Småhus,1987,F,Orange,2021-01-31T16:40:57.0000000,Simple,A2021-1220721,235.71,,Tre,False,
1832,51,22,,,,188258026,Bjerkadalsveien 14,8643,BJERKA,H0101,993095710,Småhus,1950,G,Yellow,2021-01-31T16:34:28.0000000,Simple,A2021-1220720,398.86,,Tre,False,
1103,27,447,,,17,,Anne Grimdalensvei 9 b,4023,Stavanger,H0101,951 167 886,Småhus,1968,F,Yellow,2021-01-31T16:30:37.0000000,Simple,A2021-1220718,267.59,,Tre,False,
4601,13,647,,,,300229162,Stavkirkevegen 13 A,5231,PARADIS,H0102,,Småhus,2012,A,Lightgreen,2021-01-31T16:28:50.0000000,Simple,A2021-1220717,73.67,,Tre,False,
4601,153,53,4,,,139625226,Damsgårdsveien 206,5160,LAKSEVÅG,H0201,,Småhus,1890,G,Red,2021-01-31T16:24:27.0000000,Simple,A2021-1220716,593.29,,Tre,False,
0301,77,376,29,,,81809674,Gunnar Schjelderups vei 13 E,0485,OSLO,H0205,,Boligblokker,2007,C,Red,2021-01-31T16:18:44.0000000,Simple,A2021-1220714,127.27,,Betong,False,
3004,210,1384,,,,13407398,Myrastien 5,1613,FREDRIKSTAD,H0101,,Småhus,1962,G,Yellow,2021-01-31T16:14:45.0000000,Simple,A2021-1220712,297.59,,Tre,False,
3803,148,235,,,,162148516,Østre vei 21,3152,TOLVSRØD,H0101,,Småhus,1971,G,Red,2021-01-31T15:57:51.0000000,Simple,A2021-1220704,420.91,,Tre,False,
4203,221,336,,,,167092314,Karisheiveien 13,4812,KONGSHAVN,H0101,,Småhus,1975,F,Yellow,2021-01-31T15:48:56.0000000,Simple,A2021-1220700,227.96,,Tre,False,
3024,66,164,,,,16117994,Tåjeveien 8 A,1340,SKUI,H0101,,Småhus,1952,F,Red,2021-01-31T15:26:16.0000000,Simple,A2021-1220689,249.76,,Tre,False,
3035,127,95,7,,,300639874,Grindatunet 11 F,2070,RÅHOLT,H0101,,Boligblokker,2019,B,Green,2021-01-31T15:14:30.0000000,Simple,A2021-1220684,112.38,,Betong,False,
5401,14,109,,,551,,Kvartsvegen 48,9022,Krokelvdalen,H0101,,Småhus,1974,F,Orange,2021-01-31T15:03:29.0000000,Simple,A2021-1220679,300.65,,Tre,False,
3021,107,467,,,,300527936,Fålesloråsen 9,1407,VINTERBRO,H0102,,Småhus,2018,B,Red,2021-01-31T14:39:28.0000000,Simple,A2021-1220669,122.83,,Tre,False,
0301,141,128,,,105,,"Larsbråtveien 171 ",0674,Oslo,H0101,950266465,Småhus,1973,F,Yellow,2021-01-31T13:46:43.0000000,Simple,A2021-1220657,320.8,,Tre,False,
0301,33,2521,,,,80998481,Jerpefaret 13 E,0788,OSLO,H0101,,Småhus,1987,D,Orange,2021-01-31T13:19:28.0000000,Simple,A2021-1220655,190.51,,Tre,False,
3418,98,53,,,,,Kjølabergsvegen 30,2270,Flisa,H0101,,Småhus,1958,G,Orange,2021-01-31T12:54:35.0000000,Simple,A2021-1220654,504.11,,Tre,False,
5444,32,1,,41,,15231319,F3699 H,9911,JARFJORD,H0101,,Småhus,2005,D,Orange,2021-01-31T12:40:38.0000000,Simple,A2021-1220652,212.61,,Tre,False,
1824,215,7,,,,188011586,Luktvassvegen 3050,8672,ELSFJORD,H0101,,Småhus,1900,G,Orange,2021-01-31T12:25:02.0000000,Simple,A2021-1220650,369.19,,Tre,False,
0301,130,213,95,,,300570253,Innspurten 8A,0663,OSLO,,916069197,Boligblokker,2018,C,Green,2021-01-31T12:22:05.0000000,Simple,A2021-1220648,122.72,,Betong,False,
3411,412,76,,,,7158629,Mælumslykkja 32,2372,BRØTTUM,,,Småhus,1983,E,Yellow,2021-01-31T12:03:33.0000000,Simple,A2021-1220646,248.02,,Tre,False,
1554,14,23,,,,,Kvernesveien 1467,6531,AVERØY,H0101,,Småhus,1965,G,Yellow,2021-01-31T11:48:34.0000000,Simple,A2021-1220645,401.27,,Tre,False,
1108,111,278,34,,,22632809,Holbergs gate 33,4306,SANDNES,H0403,,Boligblokker,2007,C,Red,2021-01-31T11:47:56.0000000,Simple,A2021-1220644,143.8,,Betong,False,
1108,33,654,,,,19376362,Nisseberget 4,4325,SANDNES,H0101,,Småhus,1998,C,Yellow,2021-01-31T10:44:32.0000000,Simple,A2021-1220641,140.11,,Tre,False,
0301,143,954,,,,,Rundtjernveien 40A,0672,Oslo,H0101,,Småhus,1961,F,Yellow,2021-01-31T10:43:26.0000000,Simple,A2021-1220640,263.73,,Tre,False,
3802,241,47,,,,300437150,Hovlandveien 9,3090,HOF,H0101,,Småhus,2013,B,Yellow,2021-01-31T10:39:46.0000000,Simple,A2021-1220639,121.52,,Tre,False,
3803,148,235,,,,162148516,Østre vei 21,3152,TOLVSRØD,H0101,,Småhus,1970,G,Red,2021-01-31T10:09:15.0000000,Simple,A2021-1220637,433.12,,Tre,False,
3019,132,228,,,,148648700,Støaveien 17,1555,SON,,,Småhus,2019,C,Yellow,2021-01-31T09:39:49.0000000,Simple,A2021-1220636,130.85,,Tre,False,
3454,7,326,13,,,24160742,Finndalsvegen 15 B,2985,TYINKRYSSET,H0101,,Småhus,2006,C,Orange,2021-01-31T09:07:09.0000000,Simple,A2021-1220635,170.32,,Tre,False,
1505,3,482,,,,12595085,Konsul Knudtzons gate 63,6508,KRISTIANSUND N,H0201,948391368,Boligblokker,1965,G,Orange,2021-01-31T00:29:11.0000000,Simple,A2021-1220634,340.66,,Tre,False,
3401,16,31,,,,7144164,Snarevegen 220,2210,GRANLI,U0101,,Småhus,1983,G,Yellow,2021-01-30T22:48:20.0000000,Simple,A2021-1220632,299.79,,Tre,False,
0301,227,120,,,,80561911,Fagerheimgata 2,0567,OSLO,H0301,948322080,Boligblokker,1933,F,Green,2021-01-30T22:23:43.0000000,Simple,A2021-1220631,258.16,,Mur/tegl,False,
1505,31,180,,,,12620942,Persløkka 7,6518,KRISTIANSUND N,H0101,,Småhus,1964,G,Yellow,2021-01-30T21:55:08.0000000,Simple,A2021-1220630,343.07,,Tre,False,
0301,232,78,,,,,Bøgata 10A,0655,OSLO,H0402,930672114,Boligblokker,1938,G,Red,2021-01-30T21:36:15.0000000,Simple,A2021-1220628,306.76,,Betong,False,
3033,18,56,23,,,23433826,Hilton nord 12 H,2040,KLØFTA,H0204,,Boligblokker,2005,E,Red,2021-01-30T21:18:40.0000000,Simple,A2021-1220626,164.08,,Betong,False,
0301,160,926,,,,80406428,Svenskerudveien 33,0680,OSLO,H0101,,Småhus,1968,F,Yellow,2021-01-30T21:16:00.0000000,Simple,A2021-1220625,269.9,,Tre,False,
5401,12,312,2,,,16560138,Linkvegen 12 B,9023,KROKELVDALEN,H0101,,Småhus,2000,C,Orange,2021-01-30T20:55:23.0000000,Simple,A2021-1220624,164.22,,Tre,False,
3033,18,56,23,,,23433826,Hilton nord 12 H,2040,KLØFTA,H0204,,Boligblokker,2005,E,Red,2021-01-30T20:45:04.0000000,Simple,A2021-1220623,169.86,,Mur/tegl,False,
4601,45,99,,,,139499859,Nordlia 13,5223,NESTTUN,H0101,,Småhus,1965,B,Orange,2021-01-30T19:47:59.0000000,Simple,A2021-1220620,109.54,,Betong,False,
3049,36,46,10,,,300596431,Flåtansvingen 9C,3413,Lier,H0101,,Småhus,2017,B,Red,2021-01-30T19:32:45.0000000,Simple,A2021-1220617,117.58,,Tre,False,
3405,52,250,,,,12858191,Chr. Dahls gate 1,2615,LILLEHAMMER,H0101,,Småhus,1961,G,Yellow,2021-01-30T19:10:37.0000000,Simple,A2021-1220616,302.22,,Tre,False,
3403,1,4469,,,,,Bekkesvevegen 105,2315,Hamar,H0101,,Småhus,1973,G,Orange,2021-01-30T18:27:03.0000000,Simple,A2021-1220613,343.62,,Tre,False,
3024,52,144,53,,,18606844,Kjørbokollen 43,1337,SANDVIKA,U0303,,Boligblokker,2002,D,Green,2021-01-30T18:22:08.0000000,Simple,A2021-1220611,203.8,,Betong,False,
1507,475,390,,,,300021834,Krikvegen 13,6280,SØVIK,H0101,,Småhus,2009,B,Lightgreen,2021-01-30T18:17:53.0000000,Simple,A2021-1220610,106.46,,Tre,False,
3030,72,61,,,,19343529,Solvangen 100,2013,SKJETTEN,H0101,,Småhus,1967,G,Orange,2021-01-30T17:39:38.0000000,Simple,A2021-1220608,449.88,,Tre,False,
1820,36,130,9,,,,Øvermarka 34a,8802,Sandnessjøen,H0101,,Småhus,1986,E,Orange,2021-01-30T17:22:28.0000000,Simple,A2021-1220607,250.78,,Tre,False,
3014,187,475,,,,300781775,Finnestadveien 351 B,1880,EIDSBERG,H0102,923416706,Småhus,2020,A,Red,2021-01-30T16:50:02.0000000,Simple,A2021-1220605,98.09,,Tre,False,
3049,112,160,,,,160848316,Kunterudveien 6 D,3426,GULLAUG,H0301,948674831,Boligblokker,1978,F,Red,2021-01-30T15:45:34.0000000,Simple,A2021-1220601,249.62,,Betong,False,
5001,70,88,,,,,Eventyrvegen 48,7056,Ranheim,H0101,,Småhus,1920,G,Orange,2021-01-30T15:43:05.0000000,Simple,A2021-1220600,614.39,,Tre,False,
1813,106,101,2,,,19670007,Knausen 6 B,8907,BRØNNØYSUND,U0102,,Småhus,1994,D,Orange,2021-01-30T15:34:43.0000000,Simple,A2021-1220598,182.1,,Tre,False,
3804,120,456,,,,,Ranvikskogen 25 C,3212,SANDEFJORD,H0101,,Småhus,2004,C,Yellow,2021-01-30T15:29:43.0000000,Simple,A2021-1220597,139.57,,Tre,False,
3804,47,20,2,,,8175020,Nedre Gokstadvei 25,3228,SANDEFJORD,H0201,,Boligblokker,1988,F,Red,2021-01-30T14:43:58.0000000,Simple,A2021-1220592,197.2,,Tre,False,
5001,323,2436,11,,,300545909,Brauta 59,7091,TILLER,H0101,,Småhus,2017,C,Green,2021-01-30T14:17:46.0000000,Simple,A2021-1220591,165.72,,Tre,False,
3803,156,105,,,,2 B,Karlsebakken 2 B,3113,Tønsberg,H0101,,Småhus,1971,D,Yellow,2021-01-30T14:14:20.0000000,Simple,A2021-1220590,209.96,,Tre,False,
3405,49,61,,,,300740810,Ersgårdsvingen 13,2618,LILLEHAMMER,H0101,,Småhus,2020,C,Yellow,2021-01-30T13:50:50.0000000,Simple,A2021-1220589,136.67,,Tre,False,
1119,118,24,,,,171571286,Matningsdal 30,4363,BRUSAND,H0101,,Småhus,1974,E,Yellow,2021-01-30T13:26:54.0000000,Simple,A2021-1220588,207.28,,Tre,False,
4627,14,337,10,,,9827226,Ospedalhaugen 35,5308,KLEPPESTØ,U0101,,Småhus,1991,D,Red,2021-01-30T13:09:08.0000000,Simple,A2021-1220587,216.84,,Tre,False,
3019,132,1065,7,,,300270344,Liaveien 18,1555,SON,H0101,,Småhus,2013,C,Orange,2021-01-30T13:02:04.0000000,Simple,A2021-1220586,133.49,,Tre,False,
4201,15,486,2,,,300041001,Nøysomheten 12 B,4950,RISØR,H0101,,Småhus,2011,C,Orange,2021-01-30T13:01:55.0000000,Simple,A2021-1220585,143.66,,Betong,False,
3817,51,112,,,,,Kåsinvegen 15,3801,Bø i Telemark,H0101,,Småhus,1967,G,Yellow,2021-01-30T11:35:27.0000000,Simple,A2021-1220577,363.77,,Tre,False,
3020,239,261,72,,,149556095,Mellomåsveien 132,1414,TROLLÅSEN,H0302,,Boligblokker,1984,G,Red,2021-01-30T11:33:04.0000000,Simple,A2021-1220576,248.07,,Betong,False,
3005,237,250,,,,,Rundtom 2,3055,Krokstadelva,H0101,,Småhus,1954,G,Orange,2021-01-30T11:01:34.0000000,Simple,A2021-1220575,428.74,,Tre,False,
3804,47,423,,,,,Lindeveien 9 A,3229,SANDEFJORD,H0101,,Småhus,2007,D,Orange,2021-01-30T10:58:22.0000000,Simple,A2021-1220574,175.51,,Tre,False,
3005,116,35,,,,158547546,Betzy Kjelsbergs vei 147 B,3024,DRAMMEN,H0202,,Boligblokker,1960,G,Orange,2021-01-30T09:52:57.0000000,Simple,A2021-1220570,404.68,,Betong,False,
3034,79,427,,,,300519663,Krepsen 32,2165,HVAM,H0101,,Småhus,2016,C,Orange,2021-01-30T09:46:34.0000000,Simple,A2021-1220569,128.23,,Tre,False,
1101,7,389,,,,169828318,Uførfjellveien 9 A,4374,EGERSUND,H0101,,Småhus,1970,G,Orange,2021-01-30T09:40:19.0000000,Simple,A2021-1220568,340.21,,Tre,False,
0301,233,282,,,,80607652,Munkegata 11 B,0656,OSLO,H0102,952407791,Boligblokker,1890,G,Orange,2021-01-30T09:15:45.0000000,Simple,A2021-1220565,505.69,,Mur/tegl,False,
3034,30,74,,,,151556892,Jordet 2,2162,BRÅRUD,H0101,,Småhus,1979,F,Yellow,2021-01-30T06:43:01.0000000,Simple,A2021-1220563,287.84,,Tre,False,
0301,138,54,,,,80294654,Teisenveien 43,0666,OSLO,H0908,950266643,Boligblokker,1959,F,Green,2021-01-30T03:05:07.0000000,Simple,A2021-1220562,291.69,,Betong,False,
0301,215,201,45,,,80522835,Majorstuveien 32 B,0367,OSLO,H0502,,Boligblokker,1936,G,Green,2021-01-30T02:37:21.0000000,Simple,A2021-1220561,522.23,,Mur/tegl,False,
4601,189,435,3,,,300635610,Myrdalsvegen 48 G,5130,NYBORG,H0102,,Boligblokker,2019,C,Green,2021-01-29T23:54:03.0000000,Simple,A2021-1220560,110.51,,Betong,False,
1108,33,966,29,,,7,Bjønnbåsen 7,4324,Sandnes,h0304,997 269 748,Boligblokker,2012,C,Green,2021-01-29T23:07:41.0000000,Simple,A2021-1220559,127.84,,Betong,False,
3005,116,290,,,28,,Ingeniør rybergs gate 19 A,3024,Drammen,H0301,,Boligblokker,1976,F,Red,2021-01-29T22:28:19.0000000,Simple,A2021-1220558,217.81,,Betong,False,
5001,194,220,,,53,,Kolsåsen 11E,7079,Flatåsen,H0101,,Småhus,1979,F,Orange,2021-01-29T22:26:27.0000000,Simple,A2021-1220557,264.2,,Betong,False,
0301,123,4,150,,,300649181,Lunden 45 A,0598,OSLO,H0203,,Boligblokker,2020,C,Green,2021-01-29T22:09:48.0000000,Simple,A2021-1220556,130.26,,Betong,False,
3442,166,100,,,,156986127,Slettavegen 336,2850,LENA,,,Småhus,1962,G,Yellow,2021-01-29T21:53:06.0000000,Simple,A2021-1220555,324.23,,Tre,False,
4601,206,282,,,,139744918,Træsgrenda 3,5134,FLAKTVEIT,H0101,953956233,Boligblokker,1983,F,Red,2021-01-29T21:03:35.0000000,Simple,A2021-1220554,199.15,,Betong,False,
0301,88,284,295,,,80221568,Linderudveien 2,0594,OSLO,H0202,,Boligblokker,1968,G,Green,2021-01-29T20:13:32.0000000,Simple,A2021-1220551,268.64,,Betong,False,
3024,41,549,11,,,6696694,Rolfstangveien 5 B,1367,SNARØYA,H0201,,Boligblokker,1958,F,Green,2021-01-29T20:09:57.0000000,Simple,A2021-1220550,212.3,,Mur/tegl,False,
4626,1,121,11,,,300625796,Stemmegardshaugane 10 D,5382,SKOGSVÅG,H0202,,Småhus,2017,B,Red,2021-01-29T18:58:29.0000000,Simple,A2021-1220547,110.32,,Tre,False,
1103,58,1638,11,,,4676777,Henrik Steffens gate 20,4008,STAVANGER,H0305,,Boligblokker,1986,E,Red,2021-01-29T18:51:51.0000000,Simple,A2021-1220545,171.99,,Betong,False,
4204,152,687,10,,,300300519,Kuholmsveien 35,4631,KRISTIANSAND S,H0203,,Boligblokker,2013,B,Green,2021-01-29T18:24:01.0000000,Simple,A2021-1220544,105.92,,Betong,False,
3030,418,399,16,,,12414838,Garderåsen terrasse 2,1900,FETSUND,H0103,,Boligblokker,1999,F,Red,2021-01-29T18:12:05.0000000,Simple,A2021-1220542,194.68,,Betong,False,
3024,49,258,,,,,Asta Hanssens vei 46,1341,SLEPENDEN,H0101,,Småhus,1986,E,Orange,2021-01-29T18:11:22.0000000,Simple,A2021-1220541,247.58,,Tre,False,
3005,80,601,6,,,,Korpsveien 24b,3033,Drammen,H0101,,Småhus,2005,C,Red,2021-01-29T18:11:01.0000000,Simple,A2021-1220540,146.71,,Tre,False,
3021,50,66,,,,,Granheimlia 45,1435,Ås,H0101,,Småhus,1997,D,Yellow,2021-01-29T18:10:16.0000000,Simple,A2021-1220539,191.63,,Tre,False,
1108,69,1104,,,,19400123,Tyrihansveien 26 A,4315,SANDNES,H0201,946976490,Boligblokker,1974,E,Red,2021-01-29T18:09:10.0000000,Simple,A2021-1220538,166.64,,Betong,False,
4601,149,348,2,,,139616634,Bjørkelien 69,5164,LAKSEVÅG,H0101,,Boligblokker,1940,G,Orange,2021-01-29T18:00:22.0000000,Simple,A2021-1220537,306.37,,Tre,False,
4601,149,348,2,,,139616634,Bjørkelien 69,5164,LAKSEVÅG,H0101,,Boligblokker,1940,G,Orange,2021-01-29T17:54:08.0000000,Simple,A2021-1220536,273.61,,Tre,False,
3018,23,55,2,,,300187582,Augerødbakken 22 B,1591,SPERREBOTN,H0201,,Boligblokker,2011,D,Orange,2021-01-29T17:44:50.0000000,Simple,A2021-1220535,142.39,,Tre,False,
3413,300,18,,,,152997078,Snippgutua 25,2335,STANGE,H0101,,Småhus,1960,G,Orange,2021-01-29T17:44:47.0000000,Simple,A2021-1220534,417.24,,Tre,False,
3036,147,14,,,,151861679,Ringduevegen 4 B,2032,MAURA,H0101,,Småhus,1900,G,Orange,2021-01-29T17:44:25.0000000,Simple,A2021-1220533,585.65,,Tre,False,
0301,9,385,,,,80731345,Skogbrynet 21 B,0283,OSLO,H0101,,Småhus,1977,F,Red,2021-01-29T17:42:32.0000000,Simple,A2021-1220532,266.12,,Tre,False,
3018,23,55,2,,,300187582,Augerødbakken 22 B,1591,SPERREBOTN,H0201,,Boligblokker,2011,D,Orange,2021-01-29T17:36:04.0000000,Simple,A2021-1220530,142.39,,Tre,False,
3004,201,5,18,,,300476712,Åsebråttunet 1,1605,FREDRIKSTAD,,880149342,Boligblokker,2016,D,Green,2021-01-29T17:28:07.0000000,Simple,A2021-1220528,144.62,,Betong,False,
1804,30,448,1,,,225568,Pålan 9 A,8011,BODØ,H0101,,Småhus,1989,E,Orange,2021-01-29T17:24:58.0000000,Simple,A2021-1220527,257.15,,Tre,False,
3025,6,557,,,,149847901,Tyrihansveien 20 B,1388,BORGEN,H0101,,Småhus,1984,F,Red,2021-01-29T17:19:28.0000000,Simple,A2021-1220526,268.71,,Tre,False,
3004,303,26,,,,6263038,Anton Rosings vei 16,1637,GAMLE FREDRIKSTAD,H0101,,Småhus,1963,G,Yellow,2021-01-29T17:16:00.0000000,Simple,A2021-1220525,373.97,,Tre,False,
3042,59,195,,,,300135303,Kroken 5 B,3560,HEMSEDAL,H0101,,Småhus,2010,C,Orange,2021-01-29T17:14:16.0000000,Simple,A2021-1220524,136.56,,Tre,False,
4613,109,632,1,,,300470909,Klæret 20,5430,BREMNES,H0101,,Boligblokker,2015,D,Green,2021-01-29T17:06:51.0000000,Simple,A2021-1220522,136.59,,Betong,False,
0301,222,142,,,,81024219,Maridalsveien 242,0467,OSLO,H0204,943792755,Boligblokker,1988,E,Red,2021-01-29T17:00:58.0000000,Simple,A2021-1220521,179.5,,Mur/tegl,False,
3005,237,492,,,24,,Hovbakken 5,3055,"Krokstadelva ",H0101,,Småhus,1977,F,Orange,2021-01-29T16:51:13.0000000,Simple,A2021-1220519,295.84,,Tre,False,
3806,60,27,3,,,,Hvalenvegen 18,3943,Porsgrunn,H0101,,Småhus,2011,C,Orange,2021-01-29T16:47:10.0000000,Simple,A2021-1220518,147.75,,Tre,False,
