Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
4202,3,79,,,,166754828,Turveien 12,4879,GRIMSTAD,H0101,,Småhus,1970,E,Orange,2017-01-31T22:18:04.0000000,Simple,A2017-737852,238.7,,Tre,False,
3004,602,3,17,,,300348528,Fosstunet 6,1639,GAMLE FREDRIKSTAD,H0201,,Boligblokker,2014,D,Red,2017-01-31T22:15:18.0000000,Simple,A2017-737850,141.63,,Tre,False,
3420,90,221,,,,,Balders veg 27,2409,Elverum,H0101,,Småhus,2008,C,Orange,2017-01-31T22:14:47.0000000,Simple,A2017-737849,158.73,,Tre,False,
3442,56,179,,,,157015311,Hellinga 1,2848,SKREIA,,,Småhus,1976,F,Yellow,2017-01-31T22:08:55.0000000,Simple,A2017-737846,285.37,,Tre,False,
3049,108,48,,,,,Åsveien 33,3425,Reistad,H0101,,Småhus,1964,E,Yellow,2017-01-31T22:08:22.0000000,Simple,A2017-737845,222.11,,Tre,False,
4601,119,625,31,,,25603419,Råvarden 217,5239,RÅDAL,H0101,,Boligblokker,2011,D,Green,2017-01-31T22:05:47.0000000,Simple,A2017-737844,134.27,,Betong,False,
0301,83,98,,,,81757135,Sinsenveien 5 B,0572,OSLO,,986841709,Boligblokker,2004,D,Red,2017-01-31T22:03:25.0000000,Simple,A2017-737842,148,,Betong,False,
3025,50,532,,,,300378293,Elgtråkket 32,3474,ÅROS,H0101,,Småhus,2014,C,Orange,2017-01-31T22:01:24.0000000,Simple,A2017-737841,146.56,,Tre,False,
3035,129,10,19,,,,Statsrådtunet 9 A,2074,Eidsvoll Verk,H0102,,Småhus,2015,B,Orange,2017-01-31T22:00:40.0000000,Simple,A2017-737840,119.02,,Tre,False,
3803,51,528,2,,,300227901,Magnus Barfots vei 12,3170,SEM,H0101,,Småhus,2012,B,Orange,2017-01-31T21:48:23.0000000,Simple,A2017-737834,124.64,,Betong,False,
1103,54,342,2,,,4499573,Høleveien 9,4015,STAVANGER,H0201,,Småhus,1910,G,Orange,2017-01-31T21:47:44.0000000,Simple,A2017-737833,518.68,,Tre,False,
3407,67,392,,,,155670282,Kiellands gate 32,2819,GJØVIK,,,Småhus,1975,F,Orange,2017-01-31T21:41:13.0000000,Simple,A2017-737831,273.08,,Tre,False,
4624,54,481,,,40,,Varåsgrenda 117,5210,Os,H0101,,Småhus,1978,E,Yellow,2017-01-31T21:37:21.0000000,Simple,A2017-737829,231.28,,Tre,False,
0301,110,51,,,,80868901,Erling Michelsens vei 26 A,1061,OSLO,H0101,847853352,Småhus,1982,F,Orange,2017-01-31T21:33:27.0000000,Simple,A2017-737828,303.67,,Tre,False,
4601,185,711,,,,9481087,Morvikbotn 355,5122,MORVIK,,,Småhus,1988,D,Orange,2017-01-31T21:27:22.0000000,Simple,A2017-737826,186.18,,Tre,False,
1119,25,127,,,,,krossmyra 18,4350,nærbø,H0101,,Småhus,1964,G,Yellow,2017-01-31T21:23:15.0000000,Simple,A2017-737825,334.42,,Tre,False,
4601,20,1404,,,,9517898,Kråkenestoppen 110,5153,BØNES,,,Småhus,1991,D,Yellow,2017-01-31T21:17:49.0000000,Simple,A2017-737824,182.05,,Tre,False,
1514,29,8,1,,,10175267,Øvre Hallelia 24 B,6084,LARSNES,H0201,,Småhus,1991,D,Orange,2017-01-31T21:12:30.0000000,Simple,A2017-737823,213.86,,Tre,False,
3004,58,43,,,,6497063,Vikaneveien 198,1621,GRESSVIK,,,Småhus,1967,F,Yellow,2017-01-31T21:12:29.0000000,Simple,A2017-737822,260.14,,Tre,False,
4601,161,922,,,,139251148,Landåslien 90 B,5097,BERGEN,H0101,,Småhus,1956,G,Orange,2017-01-31T21:12:05.0000000,Simple,A2017-737821,332.65,,Mur/tegl,False,
5027,53,4,,,,10720958,SNEEN,7288,SOKNEDAL,H0101,,Småhus,1985,B,Orange,2017-01-31T21:11:09.0000000,Simple,A2017-737820,110.15,,Tre,False,
0301,110,4610,103,,,,"Erling Michelsensvei 11C ",1061,Oslo,H0101,,Småhus,1980,F,Red,2017-01-31T21:01:22.0000000,Simple,A2017-737816,300.53,,Tre,False,
1121,2,909,18,,,,Rektor Undheims veg 4,4344,Bryne,H0101,,Småhus,2015,B,Red,2017-01-31T20:52:52.0000000,Simple,A2017-737814,112.66,,Tre,False,
3007,137,63,,,,300360869,Færdenveien 22,3514,HØNEFOSS,H0101,,Småhus,2013,B,Yellow,2017-01-31T20:44:03.0000000,Simple,A2017-737812,87.91,,Tre,False,
3442,196,6,,,,157074873,Slettumsbakken 1,2850,LENA,H0101,,Småhus,1896,G,Yellow,2017-01-31T20:42:42.0000000,Simple,A2017-737811,446.99,,Tre,False,
3014,52,153,,,,147337418,Bakkegata 12,1807,ASKIM,H0101,,Småhus,1929,G,Orange,2017-01-31T20:42:26.0000000,Simple,A2017-737810,515.45,,Tre,False,
0301,157,105,,,,80650736,Granveien 16,1178,OSLO,,,Småhus,1922,G,Orange,2017-01-31T20:33:52.0000000,Simple,A2017-737809,345.99,,Tre,False,
3005,112,607,,,73,,Tors Vei 48 A,3040,DRAMMEN,H0302,,Boligblokker,1973,G,Red,2017-01-31T20:24:39.0000000,Simple,A2017-737808,250.52,,Betong,False,
1507,17,106,,,,,Myrlandshøgda 30,6020,Ålesund,H0101,,Småhus,1969,F,Yellow,2017-01-31T20:24:15.0000000,Simple,A2017-737807,252.05,,Tre,False,
3024,30,21,224,,,18598647,Basaltveien 31,1359,EIKSMARKA,H0203,,Boligblokker,2001,D,Red,2017-01-31T20:24:08.0000000,Simple,A2017-737806,145.14,,Mur/tegl,False,
0301,77,346,12,,,300196805,Birch-Reichenwalds gate 2 B,0483,OSLO,H0201,,Boligblokker,2012,C,Green,2017-01-31T20:17:55.0000000,Simple,A2017-737804,109.88,,Betong,False,
3023,2,1345,,,,6615880,Skoklefald terrasse 42,1452,NESODDTANGEN,H0101,,Småhus,1987,F,Orange,2017-01-31T20:08:56.0000000,Simple,A2017-737802,250.55,,Tre,False,
3004,201,5,4,,,300476712,Åsebråttunet 1,1605,FREDRIKSTAD,,880149342,Boligblokker,2016,A,Lightgreen,2017-01-31T20:05:43.0000000,Simple,A2017-737801,66.5,,,False,
3004,201,5,3,,,300476712,Åsebråttunet 1,1605,FREDRIKSTAD,,880149342,Boligblokker,2016,A,Yellow,2017-01-31T20:01:22.0000000,Simple,A2017-737800,83.5,,,False,
3003,1048,234,,,,145893860,Ulstrups vei 7,1738,BORGENHAUGEN,,948847035,Småhus,1966,E,Yellow,2017-01-31T20:00:43.0000000,Simple,A2017-737799,286.32,,Tre,False,
4601,43,1080,18,,,300085043,Sanddalsvegen 7,5221,NESTTUN,H0304,,Boligblokker,2013,D,Red,2017-01-31T19:59:59.0000000,Simple,A2017-737798,137.75,,Betong,False,
1108,33,965,13,,,300297803,Bjønnbåsen 1 B,4324,SANDNES,H0105,,Boligblokker,2012,D,Green,2017-01-31T19:58:22.0000000,Simple,A2017-737797,159.7,,Tre,False,
1517,241,875,,,,,Gamle Brandalsvegen 45,6060,Hareid,H0101,,Småhus,1937,G,Orange,2017-01-31T19:56:23.0000000,Simple,A2017-737796,500.86,,Tre,False,
3024,17,450,,,,6708714,Ringkroken 3,1356,BEKKESTUA,H0101,,Småhus,1945,G,Yellow,2017-01-31T19:54:52.0000000,Simple,A2017-737795,295.18,,Tre,False,
4615,70,19,,,,174208212,SOLBAKKEN I,5419,FITJAR,H0101,,Småhus,1928,G,Orange,2017-01-31T19:49:04.0000000,Simple,A2017-737793,461.17,,Tre,False,
3024,76,241,,,,18553031,Åsjordhagen 2,1349,RYKKINN,H0101,,Småhus,1995,E,Orange,2017-01-31T19:43:14.0000000,Simple,A2017-737790,225.47,,Tre,False,
3031,40,303,,,,12822189,Haukerudsvingen 17,1484,HAKADAL,H0101,,Småhus,1998,D,Orange,2017-01-31T19:32:27.0000000,Simple,A2017-737786,174.86,,Tre,False,
1506,25,1249,,,,13447160,Mikkelivegen 25,6429,MOLDE,,948796287,Boligblokker,1964,G,Red,2017-01-31T19:30:46.0000000,Simple,A2017-737784,334.05,,Tre,False,
1160,290,168,,,,195221006,Sjoargata 18,5580,ØLEN,,,Småhus,1930,G,Orange,2017-01-31T19:30:27.0000000,Simple,A2017-737783,374.86,,Tre,False,
4621,325,23,,,,9735127,Kvasshaugen 65,5713,VOSSESTRAND,H0101,,Småhus,1994,E,Orange,2017-01-31T19:21:37.0000000,Simple,A2017-737781,245.92,,Tre,False,
3024,10,344,11,,,6682928,Dragveien 25 A,1363,HØVIK,H0203,,Boligblokker,1957,G,Red,2017-01-31T19:21:27.0000000,Simple,A2017-737780,298.09,,Betong,False,
5001,406,322,,,,,Riddervolds gate 30,7052,TRONDHEIM,H0101,,Småhus,1918,G,Yellow,2017-01-31T19:21:26.0000000,Simple,A2017-737779,354.45,,Mur/tegl,False,
1101,46,960,2,,,16793221,Thorleif Robertsons vei 17 A,4370,EGERSUND,H0101,,Småhus,2002,C,Yellow,2017-01-31T19:15:22.0000000,Simple,A2017-737777,143.89,,Tre,False,
0301,164,149,,,,80894767,Bølerveien 12 F,0690,OSLO,H0101,,Småhus,1958,G,Red,2017-01-31T19:14:14.0000000,Simple,A2017-737775,411.32,,Mur/tegl,False,
4621,325,23,,,,9735127,Kvasshaugen 65,5713,VOSSESTRAND,H0101,,Småhus,1994,E,Orange,2017-01-31T19:13:38.0000000,Simple,A2017-737774,245.67,,Tre,False,
3442,129,31,,,,,Gjøvikvegen 1184,2820,Nordre Toten,H0101,,Småhus,1973,E,Yellow,2017-01-31T19:07:14.0000000,Simple,A2017-737769,216.19,,Tre,False,
3405,87,262,,,,7447760,Gartnerløkka 7 A,2613,LILLEHAMMER,H0101,963145020,Småhus,1993,E,Orange,2017-01-31T18:57:21.0000000,Simple,A2017-737761,270,,Tre,False,
3005,113,98,,,,158513560,Edvard Stangs gate 29,3014,DRAMMEN,,,Småhus,1996,D,Yellow,2017-01-31T18:47:11.0000000,Simple,A2017-737753,181.44,,Tre,False,
0301,42,135,2,,,300542997,Sognsvannsveien 34 D,0372,OSLO,H0101,,Småhus,2017,C,Orange,2017-01-31T18:45:53.0000000,Simple,A2017-737752,129.33,,Tre,False,
1506,29,619,,,,13457603,Tellusvegen 3 B,6419,MOLDE,,948757230,Boligblokker,1976,F,Red,2017-01-31T18:43:53.0000000,Simple,A2017-737750,202.63,,Betong,False,
1124,3,1120,,,,,Sjøleik 48,4057,Tananger,H0101,,Småhus,2014,C,Green,2017-01-31T18:30:56.0000000,Simple,A2017-737742,140.39,,Tre,False,
3805,3020,661,,,,163031930,Haralds gate 2 B,3256,LARVIK,,952820281,Boligblokker,1966,F,Red,2017-01-31T18:10:43.0000000,Simple,A2017-737733,296.96,,Betong,False,
3807,221,1052,,,,,Nedre mastemyr 34,3736,Skien,H0101,,Småhus,1964,G,Yellow,2017-01-31T18:02:39.0000000,Simple,A2017-737726,336.26,,Tre,False,
5001,22,97,,,,182264504,Reidar Raaens veg 5,7056,RANHEIM,H0101,,Småhus,1970,E,Yellow,2017-01-31T17:56:42.0000000,Simple,A2017-737723,224.35,,Tre,False,
3048,39,180,,,,160686650,Hestehagan 4 B,3320,VESTFOSSEN,H0101,,Småhus,1954,G,Orange,2017-01-31T17:45:57.0000000,Simple,A2017-737718,450.7,,Tre,False,
1124,28,362,11,,,300014281,Høgeholvegen 110,4054,TJELTA,H0204,,Boligblokker,2010,C,Red,2017-01-31T17:44:31.0000000,Simple,A2017-737717,117.78,,Betong,False,
3411,236,17,,,,152370717,Nyhushøgda 232,2355,GAUPEN,,,Småhus,1959,G,Orange,2017-01-31T17:42:47.0000000,Simple,A2017-737716,425.8,,Tre,False,
3036,27,18,6,,,300416933,Smedstuvegen 1,2030,NANNESTAD,H0101,,Boligblokker,2014,D,Green,2017-01-31T17:41:31.0000000,Simple,A2017-737715,127.36,,Tre,False,
0301,231,404,3,,,80596189,Skedsmogata 2 D,0655,OSLO,H0101,,Småhus,1870,G,Orange,2017-01-31T17:33:20.0000000,Simple,A2017-737712,497.86,,Tre,False,
1531,91,29,6,,,300292595,Grønmyrhaugen 19,6030,LANGEVÅG,H0101,,Boligblokker,2013,D,Red,2017-01-31T17:31:32.0000000,Simple,A2017-737709,141.98,,Tre,False,
1120,9,318,,,,9230343,Håbakken 103,4355,KVERNALAND,H0101,,Småhus,1988,E,Yellow,2017-01-31T17:23:17.0000000,Simple,A2017-737702,233.13,,Tre,False,
1507,32,429,,,,10162270,Øvre Holen 24,6011,ÅLESUND,H0101,,Småhus,1995,D,Yellow,2017-01-31T17:09:02.0000000,Simple,A2017-737700,183.39,,Tre,False,
3807,115,194,,,,300378438,Sneltvedtåsen 10,3719,Skien,H0101,,Småhus,2014,B,Red,2017-01-31T16:59:25.0000000,Simple,A2017-737699,116.87,,Tre,False,
5401,15,1592,,,,300479950,Karlsvognvegen 5,9024,TOMASJORD,H0101,,Småhus,2016,B,Red,2017-01-31T16:55:40.0000000,Simple,A2017-737698,116.73,,Tre,False,
0301,139,297,,,,81201382,Haraldrudveien 22,0581,OSLO,,979495455,"Lett industri, verksteder",1997,E,Red,2017-01-31T16:52:06.0000000,Simple,A2017-737695,311.2,,,False,
3029,106,235,35,,,300429148,Skogblomstveien 24,1470,LØRENSKOG,,,Boligblokker,2015,C,Green,2017-01-31T16:35:51.0000000,Simple,A2017-737692,136.99,,Tre,False,
1103,16,1280,21,,,4884604,Laberget 80 A,4020,STAVANGER,H0404,,Boligblokker,2009,D,Red,2017-01-31T16:30:20.0000000,Simple,A2017-737690,166.5,,Tre,False,
5401,15,983,,,5688,,Måneveien 3,9024,Tomasjord,H0101,,Småhus,1982,F,Orange,2017-01-31T16:28:57.0000000,Simple,A2017-737689,324.67,,Tre,False,
3004,300,1042,,,,6244904,Seierstensgata 19,1608,Fredrikstad,H0101,,Småhus,1884,G,Orange,2017-01-31T16:17:58.0000000,Simple,A2017-737687,664.98,,Tre,False,
3004,610,397,,,,193854036,Borgarhallveien 24,1654,SELLEBAKK,H0101,,Småhus,1961,F,Orange,2017-01-31T16:15:47.0000000,Simple,A2017-737686,275.55,,Tre,False,
5035,87,37,,,,,Aunetbakken 1A,7512,Stjørdal,H0101,,Småhus,2017,C,Orange,2017-01-31T16:08:44.0000000,Simple,A2017-737684,124.17,,Tre,False,
3446,154,77,1,,,23265117,Veistengutua 47 B,2770,JAREN,H0101,,Småhus,2006,C,Yellow,2017-01-31T16:05:07.0000000,Simple,A2017-737682,173.56,,Tre,False,
1130,49,162,1,,,300124128,Direktør Poulsonsgate 29 B,4100,JØRPELAND,H0201,,Boligblokker,2012,C,Red,2017-01-31T16:04:55.0000000,Simple,A2017-737681,116.79,,Tre,False,
3804,42,568,,,8,,Sprintveien 44 B,3223,Sandefjord,H0101,,Småhus,1971,F,Orange,2017-01-31T16:00:17.0000000,Simple,A2017-737678,273.15,,Tre,False,
1579,42,344,2,,,15642262,Eidemsvegen 2B,6440,Elnesvågen,H0101,,Småhus,2001,D,Orange,2017-01-31T15:55:39.0000000,Simple,A2017-737676,175.27,,Tre,False,
3403,88,124,6,,,7215924,Mælomsvegen 19 A,2324,VANG PÅ HEDMARKEN,H0201,,Boligblokker,1991,F,Orange,2017-01-31T15:55:19.0000000,Simple,A2017-737675,212.91,,Tre,False,
0301,225,300,,,,80557833,Torshovgata 15 C,0476,OSLO,,821584752,Boligblokker,1939,G,Red,2017-01-31T15:49:06.0000000,Simple,A2017-737673,613.07,,Mur/tegl,False,
0301,9,419,,,,80032781,Sollerudveien 22 D,0283,OSLO,H0101,,Småhus,1926,G,Orange,2017-01-31T15:47:51.0000000,Simple,A2017-737672,336.38,,Tre,False,
0301,230,470,,,49,,Breigata 18,0187,Oslo,H0308,992820462,Boligblokker,2009,C,Green,2017-01-31T15:39:47.0000000,Simple,A2017-737669,124.04,,Betong,False,
4205,39,157,6,,,195952,Persheia 26 F,4515,MANDAL,H0201,,Småhus,1986,F,Red,2017-01-31T15:39:11.0000000,Simple,A2017-737668,337.51,,Tre,False,
3002,2,963,,,,145751527,Fredrik Solies vei 13,1523,MOSS,,944383476,Småhus,1960,G,Orange,2017-01-31T15:38:06.0000000,Simple,A2017-737667,486.18,,Tre,False,
3020,43,1415,1,,,,Haukeliveien 5D,1415,Oppegård,H0101,,Småhus,2005,C,Yellow,2017-01-31T15:27:06.0000000,Simple,A2017-737663,147.37,,Tre,False,
4627,6,831,,,,13599165,Storevardsbrekka 31,5305,FLORVÅG,,,Småhus,1980,G,Orange,2017-01-31T15:25:46.0000000,Simple,A2017-737662,335.04,,Tre,False,
5001,323,763,,,,,Starrmyra 27,7091,TILLER,H0101,,Småhus,1984,F,Orange,2017-01-31T15:24:24.0000000,Simple,A2017-737661,304.44,,Tre,False,
3018,23,139,,,,300559071,Martinesvei 19,1591,SPERREBOTN,,,Småhus,2017,A,Yellow,2017-01-31T15:20:08.0000000,Simple,A2017-737657,78.3,,,False,
3805,3020,1917,,,,163090856,Skrenten 50 B,3258,LARVIK,H0101,953364409,Småhus,1960,G,Orange,2017-01-31T15:19:36.0000000,Simple,A2017-737656,391.03,,Tre,False,
3020,119,55,,,,148840962,Solbakkveien 14,1405,LANGHUS,H0101,,Småhus,1960,F,Yellow,2017-01-31T15:18:10.0000000,Simple,A2017-737655,274.38,,Tre,False,
3807,80,13,,,,,Jarsengvegen 183,3719,Skien,H0101,,Småhus,2002,D,Orange,2017-01-31T15:12:03.0000000,Simple,A2017-737631,178.98,,Tre,False,
1525,50,62,,,,3081885,Ødegårdsvegen 104,6200,STRANDA,H0101,,Småhus,1981,E,Yellow,2017-01-31T15:11:50.0000000,Simple,A2017-737630,227.14,,Tre,False,
1531,94,459,,,,300381626,Nedre Våge 14,6030,LANGEVÅG,H0101,,Småhus,2015,C,Orange,2017-01-31T15:08:20.0000000,Simple,A2017-737629,135.25,,Tre,False,
1130,16,386,,,,300334297,Midtlevegen 28,4120,TAU,,990570906,Småhus,2017,C,Yellow,2017-01-31T15:03:53.0000000,Simple,A2017-737627,141.7,,,False,
3025,37,951,,,,23367866,Eikestubben 10,3472,BØDALEN,H0101,,Småhus,2006,C,Yellow,2017-01-31T15:00:43.0000000,Simple,A2017-737626,139.88,,Tre,False,
3038,225,72,2,,,25192230,Kastebakkroken 4,3512,HØNEFOSS,H0101,,Småhus,2008,C,Orange,2017-01-31T14:59:52.0000000,Simple,A2017-737625,161.81,,Tre,False,
1103,16,1282,32,,,4874935,Laberget 92,4020,STAVANGER,H0802,,Boligblokker,2007,D,Red,2017-01-31T14:58:52.0000000,Simple,A2017-737623,144.27,,Betong,False,
5001,42,174,,,,10499763,Stokkanhaugen 136,7048,TRONDHEIM,,,Småhus,1988,E,Orange,2017-01-31T14:53:21.0000000,Simple,A2017-737622,228.8,,Tre,False,
1103,16,1282,32,,,4874935,Laberget 92,4020,STAVANGER,H0802,,Boligblokker,2007,F,Red,2017-01-31T14:52:49.0000000,Simple,A2017-737621,144.27,,Betong,False,
1804,55,88,8,,,19565718,Støverveien 23 C,8030,BODØ,H0201,,Boligblokker,2002,D,Red,2017-01-31T14:52:21.0000000,Simple,A2017-737620,161.45,,Tre,False,
3028,90,670,2,,,300561728,Vestbyveien 19B,1914,YTRE ENEBAKK,H0101,990601534,Småhus,2016,C,Orange,2017-01-31T14:51:43.0000000,Simple,A2017-737618,133.29,,Tre,False,
3025,38,166,112,,,161024406,Nilsemarka 6,3470,SLEMMESTAD,H0403,,Boligblokker,1970,G,Red,2017-01-31T14:50:13.0000000,Simple,A2017-737616,289.99,,Betong,False,
3028,90,670,1,,,300561724,Vestbyveien 19C,1914,YTRE ENEBAKK,H0101,990601534,Småhus,2016,C,Orange,2017-01-31T14:49:09.0000000,Simple,A2017-737615,133.29,,Tre,False,
5401,117,827,,,,300458850,Skårungevegen 8,9014,TROMSØ,,,Småhus,2016,B,Orange,2017-01-31T14:49:01.0000000,Simple,A2017-737614,112.66,,Tre,False,
5427,69,535,,,,11606369,Kveldsolveien 9,9180,SKJERVØY,H0101,,Småhus,1969,F,Orange,2017-01-31T14:47:38.0000000,Simple,A2017-737613,290.78,,Tre,False,
3006,8423,18,10,,,159014878,Wergelands vei 19,3613,KONGSBERG,H0302,,Boligblokker,1973,F,Red,2017-01-31T14:31:26.0000000,Simple,A2017-737605,222.82,,Betong,False,
5401,117,843,,,,300458842,Skårungevegen 11,9014,TROMSØ,,,Småhus,2016,B,Orange,2017-01-31T14:28:20.0000000,Simple,A2017-737604,108.33,,Tre,False,
3021,73,230,1,,,12869592,Parallellen 27,1435,ÅS,H0102,,Småhus,1981,F,Orange,2017-01-31T14:26:33.0000000,Simple,A2017-737603,267.21,,Tre,False,
1833,20,18,1,787,,20285451,Lars Meyers gate 8,8622,MO I RANA,,,Boligblokker,1998,E,Red,2017-01-31T14:22:53.0000000,Simple,A2017-737602,190.59,,Tre,False,
1103,51,989,53,,,4799208,Grasholmringen 10 C,4077,HUNDVÅG,H0301,,Boligblokker,2000,E,Orange,2017-01-31T14:20:34.0000000,Simple,A2017-737600,166.15,,Betong,False,
3022,68,109,,,,12716656,Bassengveien 25 A,1447,DRØBAK,,951865893,Boligblokker,1992,E,Red,2017-01-31T14:16:09.0000000,Simple,A2017-737598,199.22,,Tre,False,
4626,241,59,5,0,,,Nøtteskogen 10,5355,Knarrevik,H0101,,Boligblokker,2013,D,Red,2017-01-31T14:08:37.0000000,Simple,A2017-737597,131.93,,Betong,False,
5001,2,405,1,,,,Lauglobuen 9 A,7562,HUNDHAMAREN,H0101,,Småhus,1997,D,Yellow,2017-01-31T14:07:37.0000000,Simple,A2017-737595,178.63,,Tre,False,
3419,58,21,,,,7343213,Svenskevegen 312,2436,VÅLER I SOLØR,,,Småhus,1964,F,Yellow,2017-01-31T14:00:19.0000000,Simple,A2017-737591,260.85,,Tre,False,
1122,7,905,18,,,300337681,Fiolveien 14,4330,ÅLGÅRD,,,Boligblokker,2012,D,Green,2017-01-31T13:56:14.0000000,Simple,A2017-737586,144.92,,Tre,False,
3036,27,187,,,,,harevegen 20,2030,Nannestad,H0101,,Småhus,1979,F,Yellow,2017-01-31T13:52:54.0000000,Simple,A2017-737583,240.01,,Tre,False,
5401,14,99,,,517,,Malmvegen 243,9022,Krokelvdalen,H0101,949000958,Småhus,1971,F,Red,2017-01-31T13:51:22.0000000,Simple,A2017-737581,295.75,,Betong,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0404,,Boligblokker,2017,B,Green,2017-01-31T13:47:51.0000000,Simple,A2017-737579,103.9,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0405,,Boligblokker,2017,B,Green,2017-01-31T13:47:46.0000000,Simple,A2017-737578,99.3,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0406,,Boligblokker,2017,B,Green,2017-01-31T13:47:41.0000000,Simple,A2017-737577,100.9,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0407,,Boligblokker,2017,B,Green,2017-01-31T13:47:35.0000000,Simple,A2017-737576,105.6,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0408,,Boligblokker,2017,B,Green,2017-01-31T13:47:29.0000000,Simple,A2017-737575,104.7,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0409,,Boligblokker,2017,B,Green,2017-01-31T13:47:22.0000000,Simple,A2017-737574,104.7,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0410,,Boligblokker,2017,C,Lightgreen,2017-01-31T13:47:15.0000000,Simple,A2017-737573,108.6,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0304,,Boligblokker,2017,A,Green,2017-01-31T13:46:14.0000000,Simple,A2017-737572,96.9,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0305,,Boligblokker,2017,A,Green,2017-01-31T13:46:09.0000000,Simple,A2017-737571,92.7,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0306,,Boligblokker,2017,A,Green,2017-01-31T13:46:04.0000000,Simple,A2017-737570,94.2,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0307,,Boligblokker,2017,B,Green,2017-01-31T13:45:59.0000000,Simple,A2017-737569,98.2,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0308,,Boligblokker,2017,B,Green,2017-01-31T13:45:49.0000000,Simple,A2017-737568,97.1,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0309,,Boligblokker,2017,B,Green,2017-01-31T13:45:43.0000000,Simple,A2017-737567,97.1,,,False,
5001,49,279,,,,,Stokkbekken 195,7048,Trondheim,H0310,,Boligblokker,2017,B,Green,2017-01-31T13:45:38.0000000,Simple,A2017-737566,100.8,,,False,
3407,71,130,,,,,Plassvingen 14a,2819,Gjøvik,H0101,,Småhus,1972,G,Orange,2017-01-31T13:43:12.0000000,Simple,A2017-737564,404.67,,Tre,False,
