Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
1149,85,36,,,,11893228,Kong Augvalds veg 21,4262,AVALDSNES,,,Småhus,1920,G,Yellow,2015-01-31T15:34:49.0000000,Simple,A2015-519276,524.15,,Tre,False,
3005,80,1330,,,,,Mikkelsrudveien 8,3032,Drammen,H0101,,Småhus,1987,E,Orange,2015-01-31T14:35:24.0000000,Simple,A2015-519273,231.38,,Tre,False,
1507,21,390,7,,,21541060,Hanslivegen 3,6260,SKODJE,H0101,,Småhus,1999,E,Orange,2015-01-31T14:15:00.0000000,Simple,A2015-519271,213.98,,Tre,False,
3024,241,47,4,,,18610922,Lysaker brygge 34,1366,LYSAKER,H0102,,Boligblokker,2005,C,Lightgreen,2015-01-31T13:38:29.0000000,Simple,A2015-519270,120.21,,Mur/tegl,False,
1505,31,212,,,,12651457,Persløkka 8 C,6518,KRISTIANSUND N,,,Småhus,1967,F,Yellow,2015-01-31T13:23:23.0000000,Simple,A2015-519266,275.74,,Tre,False,
0301,59,10,,,146,,Brekkelia 5c,0882,OSLO,H0201,946494747,Boligblokker,1959,E,Orange,2015-01-31T13:21:09.0000000,Simple,A2015-519265,195.54,,Betong,False,
5001,62,350,2,,,182310832,Valgrindvegen 6,7031,TRONDHEIM,H0102,,Småhus,1953,F,Orange,2015-01-31T13:17:56.0000000,Simple,A2015-519264,294.28,,Tre,False,
3442,236,95,,,,300121057,Håjenenga 2,2850,LENA,H0101,,Småhus,2010,C,Orange,2015-01-31T13:11:40.0000000,Simple,A2015-519263,126.06,,Tre,False,
3030,37,571,,,,,Korsfjellveien 1,2020,Skedsmokorset,H0101,,Småhus,1962,E,Orange,2015-01-31T12:56:47.0000000,Simple,A2015-519262,222.93,,Tre,False,
3053,124,15,,,,7670842,Kingeveien 46,3520,JEVNAKER,H0101,,Småhus,2003,C,Yellow,2015-01-31T12:50:16.0000000,Simple,A2015-519261,138.41,,Tre,False,
3801,72,11,,,,,Kirkesvingen 12,3180,Nykirke,H0101,,Småhus,1859,G,Yellow,2015-01-31T12:40:06.0000000,Simple,A2015-519260,515.71,,Tre,False,
4601,22,201,,,44,,porsveien 22,5142,fyllingsdalen,H0101,953459450,Småhus,1968,G,Orange,2015-01-31T12:37:41.0000000,Simple,A2015-519259,302.4,,Tre,False,
3002,2,1275,,,,145683033,Kallumveien 2,1524,MOSS,H0101,,Småhus,1929,G,Orange,2015-01-31T12:12:18.0000000,Simple,A2015-519258,530,,Tre,False,
4601,216,1150,102,,,20787422,Lønborglien 44,5039,BERGEN,H0604,,Boligblokker,2005,E,Red,2015-01-31T11:44:20.0000000,Simple,A2015-519255,167.62,,Betong,False,
1108,69,321,,,,,Postveien 171,4307,Sandnes,H0101,,Småhus,1953,G,Orange,2015-01-31T11:42:46.0000000,Simple,A2015-519254,374.64,,Betong,False,
4601,164,841,4,,,139280725,Nygårdsgaten 61,5008,BERGEN,H0301,,Boligblokker,1897,F,Orange,2015-01-31T11:01:48.0000000,Simple,A2015-519251,237.64,,Betong,False,
3005,17,100,,,,193224156,Hagebyveien 17 A,3050,MJØNDALEN,H0101,,Småhus,1977,G,Orange,2015-01-31T10:50:48.0000000,Simple,A2015-519248,326.4,,Tre,False,
5028,98,78,,,,10741920,Meisevegen 1,7224,MELHUS,H0101,,Småhus,1989,D,Yellow,2015-01-31T10:45:38.0000000,Simple,A2015-519246,181.09,,Tre,False,
3439,96,122,,,,156604380,Lindalsvegen 9,2634,FÅVANG,H0101,,Småhus,1981,E,Yellow,2015-01-31T10:31:00.0000000,Simple,A2015-519244,233,,Tre,False,
1505,5,409,,,,10122686,Terneveien 13,6514,KRISTIANSUND N,H0101,,Småhus,1976,F,Red,2015-01-31T10:26:42.0000000,Simple,A2015-519243,270.1,,Tre,False,
4601,142,30,,,44,,Olsvikmarken 6,5183,OLSVIK,h0401,950009101,Boligblokker,1981,G,Red,2015-01-31T09:56:29.0000000,Simple,A2015-519239,244.33,,Betong,False,
1108,33,1047,,,,300209832,Skrubbholen 18,4324,SANDNES,H0101,,Småhus,2012,B,Red,2015-01-31T09:54:56.0000000,Simple,A2015-519238,114.19,,Tre,False,
1108,34,240,,,,22620886,Skaraslåtten 3,4326,SANDNES,,,Småhus,2012,B,Red,2015-01-31T09:54:37.0000000,Simple,A2015-519237,114.19,,Tre,False,
1108,33,1047,,,,300209832,Skrubbholen 18,4324,SANDNES,H0101,,Småhus,2012,B,Red,2015-01-31T09:41:34.0000000,Simple,A2015-519236,115.92,,Tre,False,
3030,74,152,,,,3371077,Hellaveien 39 C,2013,SKJETTEN,H0101,,Småhus,1982,F,Yellow,2015-01-31T09:27:18.0000000,Simple,A2015-519234,240.35,,Tre,False,
1108,33,1047,,,,300209832,Skrubbholen 18,4324,SANDNES,H0101,,Småhus,2012,B,Red,2015-01-31T09:22:19.0000000,Simple,A2015-519232,113.04,,Tre,False,
4601,142,30,,,44,,Olsvikmarken 6,5183,OLSVIK,h0401,950009101,Boligblokker,1981,G,Red,2015-01-31T09:11:17.0000000,Simple,A2015-519231,244.33,,Betong,False,
0301,212,313,9,,,80498977,Frederik Stangs gate 44,0264,OSLO,H0501,,Boligblokker,1920,G,Red,2015-01-31T09:03:37.0000000,Simple,A2015-519230,375.89,,Tre,False,
1103,7,149,,,,,Øvre Vågen 62A,4085,Hundvåg,H0101,,Småhus,1850,G,Yellow,2015-01-31T08:28:31.0000000,Simple,A2015-519229,423.54,,Tre,False,
4601,23,166,,,48,,Nebbeveien 25,5144,FYLLINGSDALEN,H0202,954 621 863,Boligblokker,1972,E,Red,2015-01-31T01:52:20.0000000,Simple,A2015-519226,180.69,,Betong,False,
3423,19,1130,,,,194448317,Ekornveien 13,2480,KOPPANG,H0101,,Småhus,1970,F,Orange,2015-01-30T23:09:02.0000000,Simple,A2015-519224,259.79,,Tre,False,
3807,2,573,,,,164491390,Malmvegen 13,3727,SKIEN,H0101,,Småhus,1978,E,Yellow,2015-01-30T22:54:24.0000000,Simple,A2015-519223,207.82,,Tre,False,
3048,62,307,,,,300099887,GJERDESMETTEN 2,3320,VESTFOSSEN,H0101,,Småhus,2010,B,Orange,2015-01-30T22:44:52.0000000,Simple,A2015-519222,89.05,,Tre,False,
1103,57,1912,,,,4564146,Cora Sandels gate 46,4021,STAVANGER,H0101,,Småhus,1954,F,Yellow,2015-01-30T22:18:39.0000000,Simple,A2015-519221,277.27,,Tre,False,
0301,32,588,,,,,Persbråtan 8,0770,Oslo,H0403,,Boligblokker,1957,G,Red,2015-01-30T22:12:11.0000000,Simple,A2015-519220,521.71,,Betong,False,
3030,100,54,,,,150309441,Vesthagan 54,1925,BLAKER,H0101,,Småhus,1952,G,Orange,2015-01-30T21:48:36.0000000,Simple,A2015-519217,468.71,,Tre,False,
3024,20,749,,,,17342045,Gamle Grav vei 22,1357,BEKKESTUA,H0101,,Småhus,1959,E,Orange,2015-01-30T21:39:17.0000000,Simple,A2015-519216,229.93,,Tre,False,
0301,92,63,,,398,,Kalbakkveien 13C,0953,Oslo,H0301,,Boligblokker,1962,F,Lightgreen,2015-01-30T21:28:24.0000000,Simple,A2015-519214,203,,Betong,False,
3420,26,267,,,,300212721,Rognvegen 17,2409,ELVERUM,H0101,,Småhus,2010,C,Orange,2015-01-30T21:23:00.0000000,Simple,A2015-519212,138,,Tre,False,
4628,39,60,,,,9837787," ",5728,EIDSLANDET,,,Småhus,1983,E,Yellow,2015-01-30T21:19:28.0000000,Simple,A2015-519210,225.47,,Tre,False,
3038,231,86,,,,194787103,Dronningveien 5,3531,KROKKLEIVA,H0101,,Småhus,1955,F,Yellow,2015-01-30T20:51:06.0000000,Simple,A2015-519209,256.19,,Mur/tegl,False,
1108,38,1818,48,,,22630296,Havnegata 7,4306,SANDNES,H0404,,Boligblokker,2006,D,Lightgreen,2015-01-30T19:59:55.0000000,Simple,A2015-519207,157.89,,Betong,False,
4601,38,351,33,,,9496912,Saksarlia 4,5253,SANDSLI,H03012,,Boligblokker,1990,D,Red,2015-01-30T19:55:30.0000000,Simple,A2015-519206,165.64,,Betong,False,
3802,1,241,,,,193733271,Hvittingfossveien 88,3085,HOLMESTRAND,,,Småhus,1948,G,Yellow,2015-01-30T19:06:20.0000000,Simple,A2015-519204,308.14,,Tre,False,
1108,34,275,2,,,24847624,Dagrosveien 40 A,4326,SANDNES,H0101,,Boligblokker,2007,E,Red,2015-01-30T18:52:10.0000000,Simple,A2015-519203,211.64,,Tre,False,
3020,43,1282,1,,,16900214,Harriet Backers vei 20 D,1415,OPPEGÅRD,U0101,,Boligblokker,2005,C,Yellow,2015-01-30T18:43:20.0000000,Simple,A2015-519202,124.92,,Betong,False,
3030,79,1,19,,,300323197,Henrik Ibsens vei 86,2010,STRØMMEN,H0101,,Småhus,2013,B,Lightgreen,2015-01-30T18:31:06.0000000,Simple,A2015-519201,126.96,,Tre,False,
1804,29,376,3,,,15087080,Nonshaugen 20 A,8015,BODØ,H0101,,Småhus,1994,D,Red,2015-01-30T18:29:26.0000000,Simple,A2015-519200,209.52,,Tre,False,
1108,69,152,,,,300236367,Strandgata 153,4307,SANDNES,,,Kontorbygg,2012,C,Red,2015-01-30T18:26:22.0000000,Simple,A2015-519199,142.7,,,True,
3043,91,28,12,,,22756400,Bergsjø høgfjellsleiligheter 1 A,3570,ÅL,H0101,,Boligblokker,2002,D,Red,2015-01-30T18:09:48.0000000,Simple,A2015-519197,158.45,,Betong,False,
3817,18,17,14,,,165686373,Lifjellvegen 399 A,3804,BØ I TELEMARK,,,Boligblokker,2007,E,Red,2015-01-30T17:58:23.0000000,Simple,A2015-519195,179.85,,Tre,False,
0301,164,205,,,,80964021,Kringkollen 1 E,0690,OSLO,H0101,,Småhus,1959,F,Red,2015-01-30T17:55:54.0000000,Simple,A2015-519194,255.91,,Mur/tegl,False,
0301,33,2087,1,,,300312138,Løkkalia 6 A,0783,OSLO,H0101,,Småhus,2015,C,Red,2015-01-30T17:16:27.0000000,Simple,A2015-519191,126.01,,Tre,False,
1108,61,30,14,,,300028296,Måkeveien 14 B,4318,SANDNES,H0201,,Boligblokker,2009,D,Red,2015-01-30T16:53:51.0000000,Simple,A2015-519190,166.44,,Tre,False,
3005,26,253,,,Andel nr. 29,,Jaktveien 13,3039,Drammen,H0101,,Småhus,1985,F,Orange,2015-01-30T16:22:36.0000000,Simple,A2015-519187,343,,Tre,False,
1806,54,31,,,,23795787,Skjomnesveien 72,8521,ANKENES,H0101,,Småhus,2008,C,Orange,2015-01-30T16:13:08.0000000,Simple,A2015-519186,155.66,,Tre,False,
3030,27,1,6,,,23306115,Gåsevikveien 8,2007,KJELLER,H0203,,Boligblokker,2012,D,Red,2015-01-30T16:10:24.0000000,Simple,A2015-519185,136.28,,Betong,False,
1130,56,1,,,,24141853,Preikestolvegen 521,4100,JØRPELAND,,971231157,Hoteller,2008,A,Lightgreen,2015-01-30T15:59:56.0000000,Simple,A2015-519184,118.9,,,True,
3803,140,1240,5,,,22191128,Valløveien 180,3150,TOLVSRØD,H0203,,Boligblokker,2008,D,Red,2015-01-30T15:54:42.0000000,Simple,A2015-519183,111.54,,Betong,False,
3407,58,139,26,,,20431172,Helgerudvegen 111 B,2816,GJØVIK,H0201,,Småhus,2006,C,Orange,2015-01-30T15:49:17.0000000,Simple,A2015-519182,166.97,,Tre,False,
1108,62,1931,,,,13867879,Ringen 13,4318,SANDNES,H0101,,Småhus,1995,E,Red,2015-01-30T15:39:14.0000000,Simple,A2015-519181,230.13,,Tre,False,
3004,300,408,3,,,193819230,Enghaugsgata 10 A,1607,FREDRIKSTAD,,,Boligblokker,1890,G,Orange,2015-01-30T15:37:55.0000000,Simple,A2015-519180,492.55,,Tre,False,
1103,40,40,6,,,4437691,Fjeldehagen 1 B,4046,HAFRSFJORD,H0201,,Boligblokker,1954,G,Orange,2015-01-30T15:36:31.0000000,Simple,A2015-519179,404.88,,Tre,False,
3053,150,158,,,,157248537,Skolevegen 3,3520,JEVNAKER,,,Småhus,1960,G,Red,2015-01-30T15:33:13.0000000,Simple,A2015-519176,392.3,,Tre,False,
0301,128,48,,,,,Haralds vei 8,0576,OSLO,H0202,,Boligblokker,1921,G,Orange,2015-01-30T15:20:12.0000000,Simple,A2015-519174,287.75,,Mur/tegl,False,
3053,123,55,,,,7663102,Ekornvegen 5,3520,JEVNAKER,H0101,,Småhus,1986,F,Orange,2015-01-30T15:17:15.0000000,Simple,A2015-519173,235.7,,Tre,False,
1124,3,1111,1,,,24369501,Flatholmvegen 4,4056,TANANGER,H0101,,Småhus,2009,C,Red,2015-01-30T15:16:38.0000000,Simple,A2015-519172,132.82,,Tre,False,
1578,4,138,14,,,300473009,,6210,VALLDAL,,917058628,Boligblokker,2014,C,Lightgreen,2015-01-30T15:01:24.0000000,Simple,A2015-519170,121.34,,Tre,False,
1108,48,56,,,,169973261,Kvålveien 2,4323,SANDNES,,,Forretningsbygg,1978,E,Red,2015-01-30T14:59:25.0000000,Simple,A2015-519169,260.6,,,True,
3420,13,32,,,,153959587,Vestsivegen 32,2406,ELVERUM,H0101,953714752,Småhus,1954,F,Orange,2015-01-30T14:44:13.0000000,Simple,A2015-519166,356.54,,Tre,False,
4601,302,599,,,,9588760,Sætrefjellet 23 B,5265,YTRE ARNA,H0101,,Småhus,1986,E,Orange,2015-01-30T14:38:26.0000000,Simple,A2015-519162,246.47,,Tre,False,
3811,1,167,,,,12888775,Åkerveien 5,3120,NØTTERØY,H0101,,Småhus,1928,G,Yellow,2015-01-30T14:21:19.0000000,Simple,A2015-519160,302.63,,Tre,False,
0301,191,150,,,,300414074,Høgåsveien 48,1259,Oslo,H0204,996408566,Boligblokker,2014,B,Yellow,2015-01-30T14:20:36.0000000,Simple,A2015-519157,91.2,,Tre,False,
4204,151,2499,,,,168154704,Løkkeveien 27 A,4616,KRISTIANSAND S,,,Småhus,1963,G,Orange,2015-01-30T14:17:07.0000000,Simple,A2015-519156,323.65,,Tre,False,
0301,191,150,,,,300414074,Høgåsveien 48,1259,Oslo,H0203,996408566,Boligblokker,2014,B,Yellow,2015-01-30T14:17:00.0000000,Simple,A2015-519155,82.06,,Tre,False,
0301,191,150,,,,300414074,Høgåsveien 48,1259,Oslo,H0202,996408566,Boligblokker,2014,B,Yellow,2015-01-30T14:12:06.0000000,Simple,A2015-519154,82.06,,Tre,False,
1108,48,46,,,,19370852,Fabrikkveien 13,4323,SANDNES,,,"Lett industri, verksteder",1991,D,Red,2015-01-30T14:08:37.0000000,Simple,A2015-519153,201.8,,,True,
3802,5,54,,,,193740448,Neperudveien 4,3083,HOLMESTRAND,,,Småhus,1979,F,Orange,2015-01-30T14:08:28.0000000,Simple,A2015-519152,264.38,,Tre,False,
5001,54,90,,,,,Moholt alle 9,7050,Trondheim,H0101,,Småhus,1970,G,Red,2015-01-30T14:03:54.0000000,Simple,A2015-519151,315.87,,Mur/tegl,False,
0301,191,150,,,,300414074,Høgåsveien 48,1259,Oslo,H0201,996408566,Boligblokker,2014,B,Yellow,2015-01-30T13:58:25.0000000,Simple,A2015-519150,91.2,,Tre,False,
1103,15,617,2,,,4699556,Duberget 5B,4034,STAVANGER,,,Småhus,1993,D,Red,2015-01-30T13:52:08.0000000,Simple,A2015-519148,198.64,,Tre,False,
3003,1135,12,,,,145883520,Ullerøyveien 531,1747,SKJEBERG,H0101,,Småhus,1931,G,Orange,2015-01-30T13:45:19.0000000,Simple,A2015-519146,404.55,,Tre,False,
3808,240,354,,,,165016602,Tinnesgata 4,3675,NOTODDEN,,938583986,"Lett industri, verksteder",1980,D,Lightgreen,2015-01-30T13:43:23.0000000,Simple,A2015-519143,202.4,,,True,
1103,15,617,2,,,4699556,Duberget 5B,4034,STAVANGER,,,Småhus,1988,E,Red,2015-01-30T13:41:40.0000000,Simple,A2015-519142,250.46,,Tre,False,
3034,79,175,,,,38,Geminivegen 38,2165,Hvam,H0101,,Småhus,2001,C,Yellow,2015-01-30T13:40:57.0000000,Simple,A2015-519141,124.5,,Tre,False,
3808,244,11,,,,165020677,Storgata 61,3674,NOTODDEN,,938583986,Sykehjem,1949,F,Lightgreen,2015-01-30T13:39:10.0000000,Simple,A2015-519139,404,,,False,
1505,5,940,8,,,,Havbrisveien 5,6515,Kristiansund,H0301,,Boligblokker,2014,B,Yellow,2015-01-30T13:38:11.0000000,Simple,A2015-519138,83.1,,,False,
3803,226,83,6,,,300392715,Mor Kristins vei 45,3174,REVETAL,,,Boligblokker,2014,C,Orange,2015-01-30T13:37:23.0000000,Simple,A2015-519137,121.67,,Tre,False,
3031,3,261,73,,,6901824,Skysetveien 3 C,1481,HAGAN,U0101,,Boligblokker,1972,F,Red,2015-01-30T13:36:55.0000000,Simple,A2015-519136,254.93,,Betong,False,
1505,5,940,7,,,,Havbrisveien 5,6515,Kristiansund,H0302,,Boligblokker,2014,B,Yellow,2015-01-30T13:35:06.0000000,Simple,A2015-519134,89.7,,,False,
1505,5,940,6,,,,Havbrisveien 5,6515,Kristiansund,H0201,,Boligblokker,2014,A,Yellow,2015-01-30T13:31:22.0000000,Simple,A2015-519131,75,,,False,
3808,242,185,,,,165016114,Hvålagata 4,3681,NOTODDEN,,938583986,Barnehager,1920,E,Red,2015-01-30T13:30:57.0000000,Simple,A2015-519130,212.3,,,True,
1505,5,940,5,,,,Havbrisveien 5,6515,Kristiansund,H0202,,Boligblokker,2014,A,Yellow,2015-01-30T13:28:12.0000000,Simple,A2015-519128,69.3,,,False,
4626,33,502,2,,,300185325,Norda Skaret 1 B,5360,KOLLTVEIT,H0101,,Småhus,2011,B,Red,2015-01-30T13:27:58.0000000,Simple,A2015-519125,118.18,,Betong,False,
0301,191,150,,,,300414074,Høgåsveien 48,1259,Oslo,H0101,996408566,Boligblokker,2014,B,Yellow,2015-01-30T13:27:58.0000000,Simple,A2015-519126,94.73,,Tre,False,
3808,241,303,,,,165000978,Lisleheradvegen 34,3678,NOTODDEN,,938583986,Idrettsbygg,1964,D,Lightgreen,2015-01-30T13:26:59.0000000,Simple,A2015-519124,233.2,,,True,
1505,5,940,4,,,,Havbrisveien 5,6515,Kristiansund,H0203,995020718,Boligblokker,2014,B,Yellow,2015-01-30T13:24:30.0000000,Simple,A2015-519121,83.7,,,False,
3811,1,167,,,,12888775,Åkerveien 5,3120,NØTTERØY,H0101,,Småhus,1928,G,Yellow,2015-01-30T13:23:31.0000000,Simple,A2015-519120,302.63,,Tre,False,
3808,106,1,,23,,8528160,Lerkelunden 24,3691,GRANSHERAD,,970955569,Skolebygg,1991,F,Green,2015-01-30T13:21:22.0000000,Simple,A2015-519118,256.5,,,True,
1505,5,940,3,,,,Havbrisveien 5,6515,Kristiansund,H0101,995020718,Boligblokker,2014,A,Yellow,2015-01-30T13:20:51.0000000,Simple,A2015-519117,80,,,False,
5001,414,495,44,,,,Ingemann Torps vei 104,7040,Trondheim,H0101,,Småhus,2002,D,Orange,2015-01-30T13:20:35.0000000,Simple,A2015-519116,166.28,,Tre,False,
5001,21,413,,,,,Lindevegen 11 A,7058,Jakobsli,H0101,,Småhus,1966,G,Red,2015-01-30T13:15:47.0000000,Simple,A2015-519114,390.79,,Tre,False,
3808,38,62,,,,165003624,Rogneståvegen 6,3676,NOTODDEN,,938583986,Skolebygg,2008,C,Yellow,2015-01-30T13:14:53.0000000,Simple,A2015-519113,108.9,,,True,
1505,5,940,3,,,,Havbrisveien 5,6515,Kristiansund,H0101,995020718,Boligblokker,2014,A,Yellow,2015-01-30T13:11:44.0000000,Simple,A2015-519111,75.3,,,False,
5001,194,370,,,,182420921,Nedre Flatåsveg 424,7099,FLATÅSEN,H0101,948861569,Småhus,1983,F,Orange,2015-01-30T13:10:08.0000000,Simple,A2015-519110,246.16,,Tre,False,
3808,33,33,,,,165054903,Heddalsvegen 447,3676,NOTODDEN,,938583986,Skolebygg,1994,E,Red,2015-01-30T13:08:59.0000000,Simple,A2015-519108,216.4,,,True,
1507,36,168,7,,,19994287,Øvrevollen 5,6018,ÅLESUND,H0201,,Boligblokker,2003,E,Lightgreen,2015-01-30T13:07:17.0000000,Simple,A2015-519106,167.31,,Betong,False,
1505,5,940,1,,,,Havbrisveien 5,6515,Kristiansund,H0103,,Boligblokker,2014,B,Yellow,2015-01-30T13:05:15.0000000,Simple,A2015-519104,89.2,,,False,
0301,32,724,,,,80733135,C. A. Torstensens vei 56 C,0377,OSLO,H0101,,Småhus,1976,F,Orange,2015-01-30T13:04:17.0000000,Simple,A2015-519103,263.04,,Tre,False,
3808,243,7,,,,165009045,Solhaugveien 6,3674,NOTODDEN,,938583986,Barnehager,1920,F,Red,2015-01-30T13:03:15.0000000,Simple,A2015-519102,249.1,,,True,
3025,92,433,,,,,Grobråtenveien 77,1385,Asker,H0101,,Småhus,1999,D,Red,2015-01-30T13:02:38.0000000,Simple,A2015-519101,234.43,,Tre,False,
1103,19,594,4,,4,1,Sørflåtveien 42,4018,Stavanger,H0103,992300086,Boligblokker,2008,E,Red,2015-01-30T12:57:06.0000000,Simple,A2015-519097,201.58,,Betong,False,
3807,215,73,,,,,Elsetvegen 30,3731,Skien,H0101,,Småhus,1965,F,Yellow,2015-01-30T12:55:29.0000000,Simple,A2015-519095,316.5,,Tre,False,
3808,240,657,,,,8529752,Langkåsveien 16,3675,NOTODDEN,,938583986,Barnehager,1991,E,Red,2015-01-30T12:54:27.0000000,Simple,A2015-519094,212,,,True,
3411,259,1,,1,,,Bårdsetvegen 184,2390,Moelv,H0101,,Småhus,1951,G,Orange,2015-01-30T12:53:18.0000000,Simple,A2015-519093,369.35,,Tre,False,
3825,151,64,,,,166545811,Parkvegen 69,3864,RAULAND,,,Småhus,1982,G,Orange,2015-01-30T12:51:47.0000000,Simple,A2015-519092,341.33,,Tre,False,
5001,401,81,,,,182131849,Olav Tryggvasons gate 39,7011,TRONDHEIM,,,Kontorbygg,1982,C,Lightgreen,2015-01-30T12:51:39.0000000,Simple,A2015-519091,137.4,,,True,2014-06-11T00:00:00.0000000
3808,240,688,,,,165013697,O H Holtas gate 36,3675,NOTODDEN,,929568966,Idrettsbygg,2005,C,Red,2015-01-30T12:49:46.0000000,Simple,A2015-519090,201.2,,,True,
5001,401,81,,,,182131849,Olav Tryggvasons gate 39,7011,TRONDHEIM,,,Forretningsbygg,1982,C,Lightgreen,2015-01-30T12:48:15.0000000,Simple,A2015-519089,161.4,,,True,2014-06-11T00:00:00.0000000
3808,243,286,,,,18238500,Sauheradvegen 3,3683,NOTODDEN,,938583986,Sykehjem,1998,D,Red,2015-01-30T12:43:46.0000000,Simple,A2015-519085,288,,,True,
5001,21,413,,,,,Lindevegen 11 A,7058,Jakobsli,H0101,,Småhus,1966,G,Red,2015-01-30T12:42:56.0000000,Simple,A2015-519084,390.79,,Tre,False,
