Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
3024,8,1475,,,,,Skogfaret 14 B,1344,Haslum,H0101,,Småhus,1984,F,Red,2019-01-31T20:53:38.0000000,Simple,A2019-967939,278.04,,Tre,False,
4204,27,512,20,0,,,Håmoen 12,4619,Mosby,H0306,,Boligblokker,2016,C,Orange,2019-01-31T20:42:41.0000000,Simple,A2019-967936,125.39,,Tre,False,
1108,47,121,13,,,169993920,Lundegeilen 20,4323,SANDNES,H0308,,Boligblokker,2006,D,Red,2019-01-31T20:42:06.0000000,Simple,A2019-967935,140.98,,Betong,False,
4624,52,508,,,,300471292,Mobergsbakken 30,5200,OS,,990712948,Boligblokker,2016,B,Yellow,2019-01-31T20:36:11.0000000,Simple,A2019-967934,76.15,,Betong,False,
1507,166,7,,,,180566856,Grytastrandvegen 49,6265,VATNE,H0101,,Småhus,1969,F,Yellow,2019-01-31T20:35:58.0000000,Simple,A2019-967933,288.6,,Tre,False,
4626,27,598,9,,,300001515,Valderhaug 27,5363,ÅGOTNES,H0101,,Småhus,2008,C,Orange,2019-01-31T20:33:10.0000000,Simple,A2019-967932,164.82,,Tre,False,
4204,33,83,,,,168197217,Ringlebekkveien 25 C,4630,KRISTIANSAND S,,,Småhus,1950,G,Orange,2019-01-31T20:23:38.0000000,Simple,A2019-967930,400.54,,Tre,False,
3002,64,170,,,,6534759,Hananbakken 21 B,1529,MOSS,,,Småhus,1996,E,Orange,2019-01-31T20:14:05.0000000,Simple,A2019-967927,239.51,,Tre,False,
0301,230,360,,,63,,Heimdalsgata 19,0561,Oslo,H0802,,Boligblokker,2003,D,Green,2019-01-31T19:58:33.0000000,Simple,A2019-967924,142.47,,Betong,False,
5444,27,3,,190,,11748376,Kongens gate 16,9900,KIRKENES,H0101,,Småhus,1950,G,Orange,2019-01-31T19:55:58.0000000,Simple,A2019-967923,362.11,,Tre,False,
3004,439,472,,,,,Furulyveien 10,1673,Kråkerøy,H0101,,Småhus,1954,E,Orange,2019-01-31T19:44:49.0000000,Simple,A2019-967920,232.29,,Tre,False,
5401,119,4223,27,,,300440958,Stakkevollvegen 29 B,9010,TROMSØ,H0301,,Boligblokker,2014,C,Green,2019-01-31T19:37:34.0000000,Simple,A2019-967919,128.83,,Betong,False,
1127,49,617,,,,15073330,Skiftesvikveien 20,4072,RANDABERG,H0101,,Småhus,1997,C,Lightgreen,2019-01-31T19:12:40.0000000,Simple,A2019-967917,129.98,,Tre,False,
5059,18,283,7,,,300523015,Motunet 9,7320,FANNREM,,,Boligblokker,2017,B,Yellow,2019-01-31T19:08:50.0000000,Simple,A2019-967915,84.82,,Tre,False,
3049,15,331,4,,,21936855,Baches vei 59B,3413,LIER,,,Boligblokker,2002,E,Red,2019-01-31T18:59:46.0000000,Simple,A2019-967912,178.03,,Betong,False,
3034,221,51,,,,6953514,Hvamsvegen 394,2150,ÅRNES,H0101,,Småhus,1955,F,Yellow,2019-01-31T18:57:04.0000000,Simple,A2019-967911,281.2,,Tre,False,
1507,139,401,,,49,,Torvteigen12,6009,Ålesund,H0203,,Boligblokker,1985,F,Red,2019-01-31T18:56:21.0000000,Simple,A2019-967910,210.97,,Betong,False,
4624,65,112,11,,,21716081,Hesthaugen 60 B,5211,OS,H0201,,Småhus,2003,C,Orange,2019-01-31T18:56:18.0000000,Simple,A2019-967909,154.5,,Tre,False,
4204,71,424,2,,,19530175,Veddertoppen 86 B,4642,SØGNE,H0102,,Småhus,2004,D,Orange,2019-01-31T18:50:59.0000000,Simple,A2019-967908,174.21,,Tre,False,
5401,15,1519,50,,,22384872,Tomasjordnes 57,9024,TOMASJORD,H0307,,Boligblokker,2006,D,Green,2019-01-31T18:49:45.0000000,Simple,A2019-967907,142.14,,Betong,False,
3024,17,705,,,,17297805,Ringkroken 22,1356,BEKKESTUA,H0101,,Småhus,1969,F,Yellow,2019-01-31T18:36:06.0000000,Simple,A2019-967904,255.53,,Tre,False,
3030,21,41,,,100,,Prost Stabels vei 49,2019,SKEDSMOKORSET,H0101,948 026 899,Småhus,1987,E,Red,2019-01-31T18:35:24.0000000,Simple,A2019-967903,248.02,,Tre,False,
1101,60,180,,,,169798052,Jærveien 1225,4375,HELLVIK,H0101,,Småhus,1957,G,Orange,2019-01-31T18:27:23.0000000,Simple,A2019-967902,424.17,,Tre,False,
4601,164,764,5,,,139280113,Fredrik Meltzers gate 38,5007,BERGEN,H0202,,Boligblokker,1919,G,Red,2019-01-31T18:23:47.0000000,Simple,A2019-967901,424.69,,Mur/tegl,False,
3052,5,42,5,,,161425486,Rupevegen 11,3632,UVDAL,U0101,,Småhus,2010,C,Red,2019-01-31T18:20:14.0000000,Simple,A2019-967900,160.78,,Betong,False,
1505,119,182,,,,300353481,Harpskaret 33,6525,FREI,U0101,,Småhus,2013,C,Orange,2019-01-31T18:03:00.0000000,Simple,A2019-967899,131.5,,Tre,False,
3002,16,21,,,,6526411,Rosnesveien 11,1580,RYGGE,H0101,,Småhus,1988,E,Orange,2019-01-31T17:53:34.0000000,Simple,A2019-967898,222.93,,Tre,False,
1804,39,817,,,,19557413,Alstadtoppen 1,8072,BODØ,,,Småhus,2000,C,Red,2019-01-31T17:48:32.0000000,Simple,A2019-967896,158.8,,Tre,False,
4624,59,43,,,,12531699,Nordmarka 78,5211,OS,H0101,,Småhus,1981,F,Orange,2019-01-31T17:47:47.0000000,Simple,A2019-967895,281.86,,Tre,False,
3003,1048,695,12,,,300596488,Hafslundtunet 11,1738,BORGENHAUGEN,H0101,,Småhus,2017,B,Red,2019-01-31T17:42:36.0000000,Simple,A2019-967893,130.6,,Tre,False,
0301,27,593,4,,,,Sturlas vei 4 D,0772,Oslo,H0101,991074554,Småhus,2019,B,Orange,2019-01-31T17:40:31.0000000,Simple,A2019-967892,124.27,,Tre,False,
0301,27,593,3,,,,Sturlas vei 4 C,0772,Oslo,H0101,991074554,Småhus,2019,B,Orange,2019-01-31T17:34:03.0000000,Simple,A2019-967891,124.27,,Tre,False,
5035,263,8,,,,300466441,Råvegen 336,7520,HEGRA,H0101,,Småhus,2015,B,Yellow,2019-01-31T17:31:13.0000000,Simple,A2019-967890,99.91,,Tre,False,
3025,61,149,,,,149829334,Gamle Røykenvei 28,1386,ASKER,H0101,,Småhus,1962,F,Orange,2019-01-31T17:31:07.0000000,Simple,A2019-967889,255.03,,Tre,False,
1149,149,446,8,,,,Stemmemyr103F,5542,Karmsund,H0101,,Småhus,2012,C,Orange,2019-01-31T17:25:04.0000000,Simple,A2019-967888,143.75,,Tre,False,
3004,303,537,,,10,,Johan L Johannesensgate 17,1636,Gamle Fredrikstad,H0102,950835443,Småhus,1957,F,Orange,2019-01-31T17:25:02.0000000,Simple,A2019-967887,355.95,,Tre,False,
0301,27,593,3,,,,Sturlas vei 4 C,0772,Oslo,H0101,991074554,Småhus,2019,B,Orange,2019-01-31T17:21:22.0000000,Simple,A2019-967886,124.27,,Tre,False,
3025,1,475,,,,,Biterudveien 49B,1383,ASKER,H0101,,Småhus,2011,B,Orange,2019-01-31T17:20:22.0000000,Simple,A2019-967885,122.66,,Tre,False,
0301,27,593,3,,,,Sturlas vei 4 C,0772,Oslo,H0101,991074554,Småhus,2019,B,Orange,2019-01-31T17:17:16.0000000,Simple,A2019-967883,124.27,,Tre,False,
3024,52,130,15,,,18592355,Claude Monets alle 22,1338,SANDVIKA,H0203,,Boligblokker,1994,E,Green,2019-01-31T17:11:00.0000000,Simple,A2019-967882,176.16,,Betong,False,
4206,35,15,,,,168782780,Toppveien 1,4563,BORHAUG,H0101,,Småhus,1876,G,Orange,2019-01-31T17:08:52.0000000,Simple,A2019-967881,709.38,,Tre,False,
3033,117,165,,,,151319890,Bergmo 5,2053,JESSHEIM,H0101,,Småhus,1990,E,Orange,2019-01-31T17:02:05.0000000,Simple,A2019-967878,265.51,,Tre,False,
1547,1,186,3,,,0,aukravegen 79,6480,aukra,H0201,,Boligblokker,2006,E,Orange,2019-01-31T16:43:06.0000000,Simple,A2019-967877,161.44,,Tre,False,
1833,133,304,,,,12034407,Ånesveien 32,8616,MO I RANA,,,Småhus,1972,G,Yellow,2019-01-31T16:35:12.0000000,Simple,A2019-967874,321.94,,Tre,False,
3805,2008,243,,,,471267,Nordlisvingen 4,3271,LARVIK,H0101,,Småhus,1981,G,Red,2019-01-31T16:32:58.0000000,Simple,A2019-967873,294.17,,Tre,False,
3001,5,220,,,,6212050,Isebakkeveien 27,1788,HALDEN,,911691205,"Lett industri, verksteder",1997,D,Red,2019-01-31T16:29:32.0000000,Simple,A2019-967872,239.1,,,False,
3803,1001,207,,,,162122096,Nedre Slottsgate 5 C,3111,TØNSBERG,,953425955,Boligblokker,1977,E,Red,2019-01-31T16:28:44.0000000,Simple,A2019-967871,182.25,,Betong,False,
3001,5,220,,,,6212050,Isebakkeveien 27,1788,HALDEN,,911691205,Kontorbygg,1997,E,Red,2019-01-31T16:24:48.0000000,Simple,A2019-967869,218.6,,,False,
5007,17,195,,,,,Dr. Hummelsveg 1,7804,Namsos,H0101,,Småhus,1958,G,Yellow,2019-01-31T16:17:55.0000000,Simple,A2019-967868,327.66,,Tre,False,
4626,24,132,,,,175607455,Gardsvegen 1,5363,ÅGOTNES,,,Småhus,1962,G,Yellow,2019-01-31T16:16:57.0000000,Simple,A2019-967867,289.75,,Tre,False,
3001,5,158,,,,6185339,Isebakkeveien 25,1788,HALDEN,,911691205,"Lett industri, verksteder",1986,D,Red,2019-01-31T16:15:44.0000000,Simple,A2019-967866,206.7,,,False,
0301,28,1229,8,,,81790078,Silurveien 53,0380,OSLO,H0203,,Boligblokker,2006,C,Red,2019-01-31T16:13:55.0000000,Simple,A2019-967864,132.92,,Betong,False,
1804,138,2082,,,,300268206,Dronningens gate 18,8006,BODØ,,994751271,Kontorbygg,2013,B,Lightgreen,2019-01-31T16:13:24.0000000,Simple,A2019-967863,97.5,,,True,
3004,48,251,,,,,Nordre Galoppen 6,1621,Gressvik,H0101,,Småhus,1970,E,Yellow,2019-01-31T16:12:19.0000000,Simple,A2019-967862,236.15,,Tre,False,
3401,26,67,,,53,,Måltrostvegen 65,2209,Kongsvinger,H0101,953507293,Småhus,1975,F,Orange,2019-01-31T16:11:54.0000000,Simple,A2019-967861,305.95,,Tre,False,
4215,18,331,,,,8846529,Engekjerr 26,4790,LILLESAND,H0101,,Småhus,1987,E,Yellow,2019-01-31T16:03:04.0000000,Simple,A2019-967859,209.4,,Tre,False,
3811,13,383,,,,8332576,Amundrødveien 37,3142,VESTSKOGEN,H0101,,Småhus,1987,F,Orange,2019-01-31T16:03:03.0000000,Simple,A2019-967858,228.44,,Tre,False,
3027,102,54,82,,,150470633,Granåsvegen 8,2008,FJERDINGBY,H0201,,Småhus,1968,G,Orange,2019-01-31T16:02:59.0000000,Simple,A2019-967857,458.86,,Tre,False,
3001,5,158,,,,6185339,Isebakkeveien 25,1788,HALDEN,,911691205,Kontorbygg,1986,G,Red,2019-01-31T15:54:58.0000000,Simple,A2019-967855,282.4,,,False,
1532,183,254,,,,18108976,Øvre Nordstranda 40,6050,VALDERØYA,H0101,,Småhus,1969,G,Orange,2019-01-31T15:51:11.0000000,Simple,A2019-967854,444.22,,Tre,False,
1577,20,116,,,,179723220,Lerkvegen 6,6103,VOLDA,H0101,,Småhus,1972,E,Yellow,2019-01-31T15:42:55.0000000,Simple,A2019-967849,229.89,,Tre,False,
3031,4,575,,,,,Åsheimgrenda 35,1481,Hagan,H0101,,Småhus,2015,C,Green,2019-01-31T15:41:40.0000000,Simple,A2019-967847,138.77,,Tre,False,
3411,32,49,,,,152474849,Skolevegen 22,2383,BRUMUNDDAL,,,Småhus,1910,G,Yellow,2019-01-31T15:37:06.0000000,Simple,A2019-967844,471.82,,Tre,False,
3024,19,382,,,,,Øygardveien 4 B,1357,Bekkestua,H0101,,Småhus,2018,B,Orange,2019-01-31T15:36:07.0000000,Simple,A2019-967842,122,,Tre,False,
4202,80,107,,,,,Trollsvingen 13,4879,Grimstad,H0101,,Småhus,1968,F,Yellow,2019-01-31T15:34:19.0000000,Simple,A2019-967840,289.77,,Tre,False,
4203,507,1418,,,,167023703,Bratthenget 4,4846,ARENDAL,,954363813,Boligblokker,1975,F,Red,2019-01-31T15:27:48.0000000,Simple,A2019-967838,241.18,,Betong,False,
0301,233,180,41,,,,St. Halvards gate 20 A,0192,Oslo,H0302,,Boligblokker,2014,C,Red,2019-01-31T15:19:18.0000000,Simple,A2019-967836,119.36,,Mur/tegl,False,
3031,7,173,,,,,Slattum terrasse 49 H,1480,Slattum,H0101,,Småhus,1966,F,Orange,2019-01-31T15:10:59.0000000,Simple,A2019-967835,285.56,,Tre,False,
0301,217,168,29,,,,geitmyrsveien 40,0455,Oslo,H0502,,Boligblokker,2001,E,Red,2019-01-31T15:09:53.0000000,Simple,A2019-967834,159.61,,Betong,False,
3006,8003,1,24,,,300388692,Reins gate 2 C,3611,KONGSBERG,H0401,,Boligblokker,2014,B,Red,2019-01-31T15:09:17.0000000,Simple,A2019-967833,105.39,,Betong,False,
0301,211,131,,,,,Mogens Thorsensgate 3,0264,Oslo,H0502,933775216,Boligblokker,1929,G,Red,2019-01-31T15:09:15.0000000,Simple,A2019-967832,259.87,,Mur/tegl,False,
4601,216,654,,,,,Granlien 26b,5105,Eidsvåg i Åsane,H0101,,Småhus,1962,F,Yellow,2019-01-31T15:07:21.0000000,Simple,A2019-967831,274.95,,Tre,False,
3032,241,15,,,,6921280,Askhøgda 7,2022,GJERDRUM,,,Småhus,1916,G,Yellow,2019-01-31T15:05:43.0000000,Simple,A2019-967829,421.25,,Tre,False,
3025,38,42,8,,,8062277,Slemmestadveien 76 A,3470,SLEMMESTAD,U0102,,Boligblokker,1976,F,Green,2019-01-31T15:04:22.0000000,Simple,A2019-967828,216.07,,Betong,False,
3032,241,15,,,,6921280,Askhøgda 7,2022,GJERDRUM,,,Småhus,1989,D,Yellow,2019-01-31T15:04:01.0000000,Simple,A2019-967827,169.69,,Tre,False,
3036,94,44,,,,300149599,Trolldalsvegen 27 B,2033,ÅSGREINA,H0101,,Småhus,2010,B,Orange,2019-01-31T15:02:22.0000000,Simple,A2019-967826,124.34,,Tre,False,
5028,78,43,,,,,Hårråvegen 1C,7228,KVÅL,H0101,,Småhus,1985,F,Yellow,2019-01-31T14:47:49.0000000,Simple,A2019-967823,241.57,,Tre,False,
3030,81,970,,,,,Grebsegata 12,2000,Lillestrøm,H0101,,Småhus,1934,G,Orange,2019-01-31T14:41:19.0000000,Simple,A2019-967821,319.07,,Tre,False,
0301,52,1052,,,,,Borgestadveien 20,0875,Oslo,H0101,,Småhus,1979,F,Red,2019-01-31T14:38:49.0000000,Simple,A2019-967819,284.02,,Tre,False,
4202,60,36,,,,8749167,Esketveitveien 7,4870,FEVIK,,,Småhus,1905,G,Red,2019-01-31T14:38:04.0000000,Simple,A2019-967818,617.9,,Tre,False,
4601,165,24,,,,139284984,Strandgaten 18,5011,BERGEN,H0703,,Kontorbygg,1930,G,Green,2019-01-31T14:35:28.0000000,Simple,A2019-967816,313.05,,Mur/tegl,False,
0301,194,468,1,,,81738718,Gladvollveien 24 E,1168,OSLO,H0101,,Boligblokker,2004,E,Red,2019-01-31T14:32:29.0000000,Simple,A2019-967814,174.14,,Betong,False,
3019,152,120,,,,,Kjøvangveien 6,1555,Son,H0101,,Småhus,1972,F,Orange,2019-01-31T14:28:51.0000000,Simple,A2019-967813,274.89,,Mur/tegl,False,
4601,114,38,,,,139553357,Skagevegen 83,5258,BLOMSTERDALEN,H0101,,Småhus,1948,G,Yellow,2019-01-31T14:24:47.0000000,Simple,A2019-967811,402.23,,Tre,False,
1106,31,307,,,,9183825,Eivindstadvegen 24,5533,HAUGESUND,,,Småhus,1994,D,Yellow,2019-01-31T14:24:26.0000000,Simple,A2019-967810,188.29,,Tre,False,
3001,98,784,,,,145058538,Asakveien 21 B,1785,HALDEN,H0101,,Småhus,1969,G,Red,2019-01-31T14:21:07.0000000,Simple,A2019-967808,351.34,,Tre,False,
1577,20,368,,,,10210437,Plassevegen 14,6104,VOLDA,H0101,,Småhus,1987,E,Yellow,2019-01-31T14:21:03.0000000,Simple,A2019-967807,202.06,,Tre,False,
5057,82,377,,,,300204635,Rønningen 17,7140,OPPHAUG,H0101,,Småhus,2011,B,Lightgreen,2019-01-31T14:20:22.0000000,Simple,A2019-967806,101.06,,Tre,False,
5001,323,2441,4,,,,Brauta 16,7091,Tiller,H0101,,Småhus,2017,C,Green,2019-01-31T14:20:19.0000000,Simple,A2019-967805,149.68,,Tre,False,
5037,314,47,,,,,Movaldet 9J,7606,Levanger,H0101,,Småhus,1987,F,Orange,2019-01-31T14:15:34.0000000,Simple,A2019-967804,279.65,,Tre,False,
1804,138,2057,9,,,19557855,Storgata 33,8006,BODØ,H0502,,Boligblokker,2001,C,Red,2019-01-31T14:14:01.0000000,Simple,A2019-967803,119.87,,Tre,False,
4615,65,188,,,,174200726,Stølen 6,5419,FITJAR,H0101,,Småhus,1976,G,Red,2019-01-31T14:11:29.0000000,Simple,A2019-967802,299.33,,Tre,False,
0301,107,338,,,,,Fredheimveien 10A,1087,Oslo,H0101,,Småhus,1957,F,Yellow,2019-01-31T14:09:32.0000000,Simple,A2019-967801,297.87,,Tre,False,
3401,51,162,,,,19542,Ole R. Gjems veg 14,2212,KONGSVINGER,H0101,,Småhus,1959,F,Yellow,2019-01-31T14:06:44.0000000,Simple,A2019-967800,281.68,,Tre,False,
4204,152,1636,,,,,Valhallagata 12,4631,Kristiansand,H0101,,Småhus,1933,G,Red,2019-01-31T14:05:18.0000000,Simple,A2019-967799,409.89,,Tre,False,
3822,38,54,,9,,166266963,Felehovet sør 21,3855,TREUNGEN,,,Småhus,1980,G,Orange,2019-01-31T14:02:59.0000000,Simple,A2019-967798,421.65,,Tre,False,
3038,200,64,02,,,,Grindbakkveien 13,3530,Røyse,H0101,,Småhus,2003,D,Orange,2019-01-31T14:01:35.0000000,Simple,A2019-967797,172.18,,Tre,False,
3046,176,145,,,,13111197,Nedre Glesnemoen 15,3535,KRØDEREN,,,Småhus,1989,F,Orange,2019-01-31T13:59:57.0000000,Simple,A2019-967796,303.81,,Tre,False,
3801,129,146,,,14,,Bekkegata 21A,3181,Horten,H0103,,Boligblokker,1978,F,Red,2019-01-31T13:59:51.0000000,Simple,A2019-967795,225.68,,Betong,False,
3046,176,145,,,,13111197,Nedre Glesnemoen 15,3535,KRØDEREN,,,Småhus,1989,E,Orange,2019-01-31T13:57:09.0000000,Simple,A2019-967794,290.28,,Tre,False,
5001,49,307,29,,,,Øvre Granåslia 5,7047,Trondheim,H0308,,Boligblokker,2018,B,Green,2019-01-31T13:51:50.0000000,Simple,A2019-967792,117.59,,Betong,False,
3014,31,110,,,,,Buerveien 26,1820,Spydeberg,H0101,,Småhus,2002,D,Red,2019-01-31T13:50:11.0000000,Simple,A2019-967791,166.15,,Tre,False,
3020,125,324,,,,12234619,Nordre Dals vei 9,1405,LANGHUS,,,Småhus,1992,E,Orange,2019-01-31T13:48:34.0000000,Simple,A2019-967789,223.54,,Tre,False,
1108,111,1236,2,,,170067665,St. Olavs gate 46,4306,SANDNES,H0201,,Boligblokker,2008,G,Red,2019-01-31T13:42:08.0000000,Simple,A2019-967787,265.57,,Betong,False,
1103,38,4053,94,,,300311915,Ragbakken 6D,4042,HAFRSFJORD,,,Boligblokker,2015,C,Green,2019-01-31T13:40:34.0000000,Simple,A2019-967786,108.55,,Betong,False,
3813,27,75,,,,,Ekeliveien 48,3961,Stathelle,H0101,,Småhus,1961,G,Yellow,2019-01-31T13:31:19.0000000,Simple,A2019-967784,387.01,,Tre,False,
1121,28,533,,,,13149151,Bolmestykket 12,4355,KVERNALAND,,,Småhus,1990,D,Yellow,2019-01-31T13:31:11.0000000,Simple,A2019-967783,180.71,,Tre,False,
4638,60,217,,,,176920629,Hålandsvegen 28,6993,HØYANGER,,,Småhus,1954,G,Yellow,2019-01-31T13:30:49.0000000,Simple,A2019-967782,362.98,,Tre,False,
5001,406,334,,,,,Casparis gate 4,7052,Trondheim,H0101,,Småhus,1918,G,Yellow,2019-01-31T13:29:27.0000000,Simple,A2019-967781,321.1,,Betong,False,
1108,111,1236,2,,,170067665,St. Olavs gate 46,4306,SANDNES,H0201,,Boligblokker,2008,G,Red,2019-01-31T13:28:05.0000000,Simple,A2019-967780,265.57,,Betong,False,
5037,314,195,,,,,Blåbærvegen 13,7606,Levanger,H0101,,Småhus,1996,E,Orange,2019-01-31T13:26:25.0000000,Simple,A2019-967778,228.98,,Tre,False,
3411,28,25,,,,,Byflatvegen 113,2385,Brumunddal,H0101,,Småhus,1956,F,Yellow,2019-01-31T13:26:06.0000000,Simple,A2019-967777,270.05,,Tre,False,
3020,47,500,,,,149545638,Fartein Valens vei 10,1410,KOLBOTN,,,Småhus,1983,F,Orange,2019-01-31T13:15:13.0000000,Simple,A2019-967773,314.19,,Tre,False,
5059,159,90,,,,,Nermoan 19,7334,Storås,H0101,,Småhus,1979,E,Yellow,2019-01-31T13:07:46.0000000,Simple,A2019-967767,226.18,,Tre,False,
5006,426,13,,,,185047075,Namsosvegen 591,7730,BEITSTAD,,,Småhus,1975,E,Yellow,2019-01-31T13:06:18.0000000,Simple,A2019-967764,225.36,,Tre,False,
5001,58,291,2,,,,Håkon Håkonsons gate 11,7052,Trondheim,H0101,,Småhus,1956,G,Orange,2019-01-31T13:01:14.0000000,Simple,A2019-967762,315.61,,Tre,False,
1505,5,450,,,,,Storskarven 5,6514,Kristiansund,H0101,,Småhus,1977,E,Orange,2019-01-31T13:00:59.0000000,Simple,A2019-967761,230.5,,Tre,False,
4601,209,668,,,,23568144,Glasskaret 45,5106,ØVRE ERVIK,H0101,,Småhus,2004,C,Yellow,2019-01-31T12:46:56.0000000,Simple,A2019-967758,139.51,,Tre,False,
4601,165,74,112,,,139285530,Strandgaten 203,5004,BERGEN,H0805,,Boligblokker,1956,F,Green,2019-01-31T12:43:00.0000000,Simple,A2019-967756,234.91,,Betong,False,
3034,166,15,,,,151469957,Dragsjøvegen 10,2150,ÅRNES,,,Småhus,1975,E,Yellow,2019-01-31T12:37:00.0000000,Simple,A2019-967754,229.83,,Tre,False,
3005,117,909,67,,,20185287,6. Bera terrasse 3 A,3026,DRAMMEN,H0101,,Boligblokker,2003,E,Red,2019-01-31T12:35:47.0000000,Simple,A2019-967753,165.46,,Betong,False,
